created_at,timestamp,username,tweet,language,likes_count
2022-10-23 10:57:13 +07,1666497433.0,fxccoin,"Crypto has grown in size and popularity among investors to facilitate the financial activities such as buying, selling and trading trading around the world.  How many of you agree that crypto is the future? . . . . #btc #Bitcoin #BNB #binance #Metaverse #crypto  https://t.co/F1adF0pR0N",en,3
2022-10-23 10:56:03 +07,1666497363.0,kylegreear,"The 1.618 Fibonacci (Golden Ratio) of the current buy structure is matching up with my $19.5k call, if price can break the $19.25k level. Not to mention price is also pressing into an ascending triangle at $19.25k.  $BTC #Bitcoin  https://t.co/uz9KNOJTjb",en,0
2022-10-23 10:55:12 +07,1666497312.0,bitcoinyen,"【ビットコイン定点観測】現在の1BTC価格 : 2,843,404円 #仮想通貨 #BTC #Bitcoin #暗号資産  https://t.co/3O7luKo1qu",ja,3
2022-10-23 10:44:09 +07,1666496649.0,web3launchbot,"R U Ready Frens??     Proud to announce Decentralized-Labs, the babies-native web3 solution, coming out of stealth today with $92m led by @BerkshireHathaway and @AnneHathaway. Coming to Coinbase soon!!    #Crypto #BTC #Bitcoin",en,0
2022-10-23 10:34:45 +07,1666496085.0,k_investor_,Long term #Ichimoku #NK8 $BTC . #Bitcoin  https://t.co/MKnXZNorR8,en,0
2022-10-23 10:34:36 +07,1666496076.0,chenshihua110,[HOT] Upcoming RENEC deposit/withdrawal feature  https://t.co/M5GfKxMajy #Remitano #btc #Bitcoin,en,1
2022-10-23 10:33:40 +07,1666496020.0,quant_to_me,Y las velas diarias igual de estrechas. Bollinger bands en $BTC #Bitcoin con 7.81% de diferencia.  https://t.co/iv6vwGxWLK,es,0
2022-10-23 10:33:18 +07,1666495998.0,payneanne2,Rastgele beğenilerden İban isteyeceğim🤝#btc #bitcoin #eth #FLOKI #shıb #Aptos,tr,0
2022-10-23 10:30:14 +07,1666495814.0,coinok,1 BTC Price: Bitstamp 19190 USD #BTC #Bitcoin 2022-10-22 23:30  https://t.co/OoKrSZdg2h,en,0
2022-10-23 10:30:03 +07,1666495803.0,cryptoai_app,🔻SWING down trend for BTCUSDT on 15 minute timeframe    $btc #Bitcoin $19179.9,en,0
2022-10-23 10:27:08 +07,1666495628.0,raishiz1,Crypto News: Is Buying The Dip A Smart Move ;  https://t.co/JYtZeyT8fj ----- #BTC #Bitcoin #ETH #Cryptocurrency #cryptoupdate #Crash #Bullish #Bearish #Ethereum #Binance #BNB,en,2
2022-10-23 10:26:57 +07,1666495617.0,iihit_chart,#BTC #Bitcoin 오늘날 시장은 지루한 움직임이 계속될 수 밖에 없습니다. 적어도 11월 19일까지는.  https://t.co/ADrW29cCDf,ko,1
2022-10-23 10:25:04 +07,1666495504.0,k_investor_,#Ichimoku #NK8 $BTC . #Bitcoin  https://t.co/TVuIQycPrA,und,1
2022-10-23 10:24:15 +07,1666495455.0,criptoker81,Top 10 coins by 1-week Galaxy Score™   $hodl #hodl $xrp #xrp $trx #tron $qnt #quant $hbar #hederahashgraph $flokim #flokimooni $u #unidef $btc #bitcoin $eth #ethereum $ltc #litecoin   https://t.co/T5cqY9U8aP,en,3
2022-10-23 10:20:33 +07,1666495233.0,alcryptto,تحديث البتكوين : لا يوجد جديد في مسار البتكوين ، لا زال في مسار عرضي ممل جداً ولا زال يحترم الدعوم الموضحه في الشارت♾️📈📉 #بتكوين #BTC #BITCOIN  https://t.co/FKF55jIJXc,ar,5
2022-10-23 10:10:04 +07,1666494604.0,awebanalysis,"Bitcoin BTC Current Price: $19,202.37  1h: +0.08% 24h: +0.35% 7d: +0.44%  30d: -0.57% 60d: -9.45% 90d: -12.58%  #btc $BTC #bitcoin",en,0
2022-10-23 10:07:43 +07,1666494463.0,letecho_com,"#btc #Bitcoin [2022/10/23 12:06:45] 値段：2,836,374¥ 時価総額：54,419,259,294,185¥ 高値(24h)：2,841,237¥ 安値(24h)：2,823,692¥ 値段変動率(1h)：0.14％ See more:  https://t.co/bdLQn9yGx2 #cyptocurrency #仮想通貨 #ビットコイン",ja,0
2022-10-23 10:01:07 +07,1666494067.0,cryptocharts,Thoughts on $BTC #Bitcoin! See TRADOM01's idea on TradingView below.  https://t.co/Avlz47C4Dt,en,0
2022-10-23 10:01:07 +07,1666494067.0,shitcoincharts,Thoughts on $BTC #Bitcoin! See NeutronMan's idea on TradingView below.  https://t.co/dlis4RlLua,en,0
2022-10-23 10:00:10 +07,1666494010.0,coinok,1 BTC Price: Bitstamp 19197 USD #BTC #Bitcoin 2022-10-22 23:00  https://t.co/II5huH1AUm,en,1
2022-10-23 10:00:09 +07,1666494009.0,mayotrade_o,"Utilize this wonderful opportunity to earn a lot of money!  All you need to do is invest, then unwind as we handle the rest!  #mayotrade #crypto #cryptocurrency #mlm #trading #investment #earning #forex #btc #bitcoin #cryptomlm #cryptotrading  https://t.co/3pcCh8gHVA",en,3
2022-10-23 10:00:00 +07,1666494000.0,cryptingup,"Bitcoin price $19,193.76 - Increased by 0.33% in the last 24hs  https://t.co/hk8WHD87Nm $BTC #BTC #Bitcoin",en,0
