created_at,timestamp,username,tweet,language,likes_count
2022-11-09 03:59:39 +07,1667941179.0,magnos0,Cryptocurrency platform #Binance has agreed to buy rival #FTX after the latter suffered a cash crunch.  The terms and details of the deal have not yet been revealed!  #Btc #Bitcoin,en,3
2022-11-09 03:58:49 +07,1667941129.0,basitkayani007,Not looking good #btc #Bitcoin,en,0
2022-11-09 03:58:37 +07,1667941117.0,analiz_lineer,Buy MORE DİPS ! @BTC #BİTCOİN  https://t.co/DSQBIWmwH4,en,2
2022-11-09 03:58:26 +07,1667941106.0,fizeekmoney,$BTC #bitcoin 8Hr looks disgusting  https://t.co/a709VR3rOy,en,1
2022-11-09 03:58:20 +07,1667941100.0,token_platforms,The current price of Bitcoin is 18280.27 US$.   #btc #bitcoin   Follow us + RT,en,4
2022-11-09 03:58:07 +07,1667941087.0,kar__crypto,"$BTC #BTC #Bitcoin @Bitcoin - Month End Update 🔶All eyes on Sept low 18157 for me 🔶Waiting to see how further PA develops 🔶I will post ""what next"" tomorrow  https://t.co/Jd5owxiEsX",en,11
2022-11-09 03:56:53 +07,1667941013.0,fatihka86637580,"#btc #bitcoin #FTT Şimdi ftx yüzünden böyle piyasanın düştüğünü düşünüyorsanız kaybetmeye devam edeceksiniz, düşüş zaten bekleniyordu ftt bahanesi oldu daha önce luna da olduğu gibi.",tr,2
2022-11-09 03:56:48 +07,1667941008.0,dijames23,"Not even $24,000 first? Ok...  Straight to $14,000 I guess.  $BTC #Bitcoin",en,10
2022-11-09 03:56:36 +07,1667940996.0,tgstrading,"I propose an infinite thread with the biggest nonsense we have read in the last year about #cryptos, such as: ""Bitcoin asset haven"" Retweet and leave yours! #BNB #BNBchain #Binance #FTX #FTXCRASH #FTXToken #BTCUSDT #btc #Bitcoin #BitcoinWhitePaperDay #cryptomarket",en,0
2022-11-09 03:55:51 +07,1667940951.0,tgstrading,"Propongo un hilo infinito con los mayores sinsentidos que hemos leído en el último año sobre las #cryptos, como:   ""Bitcoin activo refugio""   ¡Retuit y deja la tuya!  #BNB #BNBchain #Binance #FTX #FTXCRASH #FTXToken #BTCUSDT #btc #Bitcoin #BitcoinWhitePaperDay #cryptomarket",es,2
2022-11-09 03:55:45 +07,1667940945.0,omarnasik,Check the thread below from May 2021 ⬇️ 🔮 $spx $spy $qqq #Stocks #markets #trading  STOP PAYING ⛔️ FURUS ⛔️ DYODD $BTC #Bitcoin was trading at $59.4k that day.,en,0
2022-11-09 03:55:33 +07,1667940933.0,holonkadar,son 24 saatte 400 bini aşkın kişi liq... son 24 saatte 850 milyon doları aşan tasfiye... Filler tepişirken yine ezilen biz olduk.. #Btc #Bitcoin  Coin coin liqlere bakmak isteyenler için;   https://t.co/gwFXbjTRKn,tr,3
2022-11-09 03:55:24 +07,1667940924.0,isgreat,Exchanges and leverage = paper BTC...  Not your keys....  Learn how to custody your own corn  #btc #Bitcoin,en,0
2022-11-09 03:54:54 +07,1667940894.0,ttmmll31,Market is bleeding 🩸 and far from over 📉  #btc #Bitcoin #cryptocurrency #Ethereum,en,0
2022-11-09 03:54:51 +07,1667940891.0,azizahmetsen,#kripto #kriptopara #btc #Bitcoin  İnsanların kimseyi takip etmesine gerek yok! Eğer ki büyük resmi görmek istiyorsanız bitcoinin 4 yılık döngüsüne bakın! Sadece 1-2 gün sapma olabiliyor o kadar! Yalancı dolandırıcı fenomenleri takip etmeyi bırakın!,tr,0
2022-11-09 03:54:01 +07,1667940841.0,koujisato19,#BTC #Bitcoin 18240ドル -11.42%  チューピップバブルの現代版 クリプト崩壊は株にプラスと  それでも生き残るでしょうから、またいつかバブルと思う。,ja,0
2022-11-09 03:53:32 +07,1667940812.0,dharmdeepsinhj4,"$BTC Hopium tweet for the Bulls. Retesting of the trendline ? Time will tell, patience till CPI Data comes out. #BTC  #BITCOIN  #Bitcoin #BTCUSDT  #cryptocrash  #cryptocurrecy  #cryptotrading  https://t.co/7N0GzX4eCH",en,3
2022-11-09 03:53:20 +07,1667940800.0,lionel42399,#xrp #btc #bitcoin #eth you chose,en,1
