created_at,timestamp,username,tweet,language,likes_count
2022-11-01 16:59:36 +07,1667296776.0,copter_tk,#BTC  #Bitcoin #LUNC $LUNC  https://t.co/lBUVxoVUa5,en,2
2022-11-01 16:59:18 +07,1667296758.0,n1000_inv,#BTC  #Bitcoin  煮え切らない展開？  https://t.co/obpMuhDb4O,ja,1
2022-11-01 16:51:36 +07,1667296296.0,btc_pd_alerts,💥💥💥💥💥💥 Dump Alert!📉 [1038 BTC] @ 20585 USDT #BTC #Bitcoin #Crypto #Cryptocurrency,no,1
2022-11-01 16:51:32 +07,1667296292.0,adi_shaja,PROYEKSI HARGA BTC - #BTCUSD TradingView  https://t.co/UQdJcYcu7P   #BTC #Bitcoin,in,2
2022-11-01 16:48:45 +07,1667296125.0,raishiz1,"Crypto News: Musk chops Twitter board, becomes sole director ;  https://t.co/rT8IyAYV1O ----- #BTC #Bitcoin #ETH #Cryptocurrency #cryptoupdate #Crash #Bullish #Bearish #Ethereum #Binance #BNB",en,0
2022-11-01 16:48:08 +07,1667296088.0,veromcanorth,Xrp Unique Tweet Quantity Last 7 Days#btc #bitcoin #cryptocurrencyMore Detail👉 https://t.co/zD0ScwEW44  https://t.co/WNagn38vxQ,en,0
2022-11-01 16:46:26 +07,1667295986.0,dollarcurrency1,THREE STEPS: 👀✍️  1- Fake pump 📈 2- Bull-trap 🐂☠️ 3- New lower low 📉  #Crypto #cryptocurrency $BTC #BTC #Bitcoin,en,66
2022-11-01 16:46:09 +07,1667295969.0,btc_pd_alerts,🚀🚀🚀🚀🚀🚀 Pump Alert!📈 [1282 BTC] @ 20667 USDT #BTC #Bitcoin #Crypto #Cryptocurrency,no,0
2022-11-01 16:46:07 +07,1667295967.0,cryptocharts,Thoughts on $BTC #Bitcoin! See KlejdiCuni's idea on TradingView below.  https://t.co/pcEkujEi3v,en,0
2022-11-01 16:45:45 +07,1667295945.0,btc_pd_alerts,🚀🚀🚀🚀🚀🚀 Pump Alert!📈 [1131 BTC] @ 20644 USDT #BTC #Bitcoin #Crypto #Cryptocurrency,no,0
2022-11-01 16:45:18 +07,1667295918.0,marvinmaurice6,Günaydın arkadaşlarHerkese hayırlı günler#Btc #Bitcoin,tr,0
2022-11-01 16:45:03 +07,1667295903.0,cryptoai_app,🔼 SWING up trend for BTCUSDT on 15 minute timeframe    $btc #Bitcoin $20619.3,en,0
2022-11-01 16:43:55 +07,1667295835.0,btc_pd_alerts,🚀🚀🚀🚀🚀🚀 Pump Alert!📈 [1078 BTC] @ 20615 USDT #BTC #Bitcoin #Crypto #Cryptocurrency,no,0
2022-11-01 16:43:20 +07,1667295800.0,bigomexofficial,"Best-selling author Stephen King took to Twitter to attack Musk-led Twitter Blue paid user verification, arguing that $19.99 a month is too high. #BigoMex #btc #bitcoin #cryptocurrency #trade #Defi #ETH #Blockchain #TRX #XRP  https://t.co/gpvhp3Dgmd",en,0
2022-11-01 16:43:13 +07,1667295793.0,metaminingclub,Hello November! Let's do this... #metaminingclub #BTC #Bitcoin #Bitcoinmining  https://t.co/Jxdgc7meYU,en,2
2022-11-01 16:42:50 +07,1667295770.0,jpfservices,"Digital Asset Insights  Digital Asset Insights #90 -  https://t.co/0jcZrI0RIF -The good news is here, take advantage of the bullish trend, know which digital currency is worth investing in, and be guided by the expert predictions in this newsletter. Bitcoin (BTC) Bitcoin price...  https://t.co/T6kapUcRey",en,2
2022-11-01 16:42:48 +07,1667295768.0,peterkristense2,"Digital Asset Insights  Digital Asset Insights #90 -  https://t.co/7AnKug23E9 -The good news is here, take advantage of the bullish trend, know which digital currency is worth investing in, and be guided by the expert predictions in this newsletter. Bitcoin (BTC) Bitcoin price...  https://t.co/J0AQ7Xlprm",en,0
2022-11-01 16:42:19 +07,1667295739.0,helin13348689,Sign up to FTX with my referral link and get 5% commission discount on all your transactions. Also 19 people signed up. 👾🏃‍♀️ It is not financial advice.  #FTX #FTX_Official #BTC #Bitcoin #Crypto #cryptocurrency  ➡️  https://t.co/wPcnNPd4Ou 👍🏻  https://t.co/mv8RmbeBiY,en,1
2022-11-01 16:40:49 +07,1667295649.0,cloudscape4774,"Not much to do here $BTC #Bitcoin . 4hr close above ~$21k I’d go long, close below ~$20k I’d go short targeting about $19k. In the meantime let’s play with $DOGE…  https://t.co/okI8WBndIC",en,1
2022-11-01 16:37:38 +07,1667295458.0,flashboygordon,"To celebrate my new channel, the first 10 who like and follow and RETWEET will get 30 BILLION in #BTC    #Bitcoin    or #DOGE #dogecoin I'm feeling SUPER generous today 😏💵  https://t.co/JjQh1Oz8TU",en,1
