created_at,timestamp,username,tweet,language,likes_count
2022-10-30 11:59:35 +07,1667105975.0,bitcoin_regular,"Happy Chhath Puja🏃🏻 Retweet this post &amp; enjoy trading, Keep connecting with BTRL exchange💐 #Btrl #Btc #Bitcoin #LTC #Ethereum #Btrlexchange #CoinMarketCap  https://t.co/4YS2BSINGV",en,15
2022-10-30 11:58:05 +07,1667105885.0,javierska2,#BTC #Bitcoin #Binance #BingX  https://t.co/krkkKaoDeO,qme,1
2022-10-30 11:56:17 +07,1667105777.0,javierska2,#BTC #Bitcoin #Binance #BingX  https://t.co/AbmFzm73tw,qme,1
2022-10-30 11:55:20 +07,1667105720.0,joeinska,Crypto prices 2022-10-30 06:55: #BTC #Bitcoin $20762 $ETH $1621 $SOL $33,en,1
2022-10-30 11:53:38 +07,1667105618.0,beebtrek13,"$COTI very close to the breakout, if it manages to close a daily above the trendline it is going up &amp;amp; up 🔥#COTI #BTC #Bitcoin",en,21
2022-10-30 11:52:19 +07,1667105539.0,arabbtc,Buy the DIP! 🔥  @AidiToken bullrun just getting started 🚀  38% 🆙 this week for #AidiFinance 💹💹💹💹💹💹💹💹💹💹💹💹  #100xGems #100x #1000x #1000xgem #AIDI_MATIC #BTC #Bitcoin #ETH #NFT  https://t.co/JBm5a2Xgjv,en,9
2022-10-30 11:51:58 +07,1667105518.0,meivabelle27,There are more than 50% of shorts  on #Binance futures. The rocket is almost ready to fly.  Followhe knows his stuff when it come to #Crypto #Trading  #BTC #Bitcoin #cryptocurrency #NFTs ☺️😌,en,3
2022-10-30 11:50:35 +07,1667105435.0,247robby,[1337] #NH #Bitcoin #Miner Love core A1 25TH/s (See #Website For #Specifications (#BTC) (#BitCoin)  https://t.co/1Y8fq68AJ0  https://t.co/blOEOphF0X,en,0
2022-10-30 11:50:04 +07,1667105404.0,foseix82,The masculine urge to take profit on longs inorder to open more longs with bigger size #BTC #Bitcoin,en,1
2022-10-30 11:49:01 +07,1667105341.0,famousnfts060,"All my money will continue to flow to crypto as long as inflation and uncertainty is around, History is happening #Crypto #BTC #Bitcoin",en,0
2022-10-30 11:45:26 +07,1667105126.0,bitcoin_world20,"As I previously said, I don't invest in meme coins including #DOGE but if you want I can start giving updates on meme coins for your sake only. What you think? #BTC #Bitcoin #ETH #Ethereum #cryptocurrency #CryptoNews #cryptocurrencies",en,5
2022-10-30 11:43:48 +07,1667105028.0,tshepo_taw44l,TOP 10 LOSERS - 7 DAYS [MC &amp;gt;= 1 BIL]$LRC -32.9% $POKT -31.5% $KDA -27.8% $ONE -27.1% $QNT -26.0% $NEAR -25.5% $GALA -24.4% $CRV -22.9% $AR -22.9% $RUNE -22.5% #Crypto #cryptocurrency #BTC #Bitcoin #ETH,en,1
