created_at,timestamp,username,tweet,language,likes_count
2022-10-31 19:59:18 +07,1667221158.0,sanal30126378,13 people signed up with this link and they pay 10% less commission on every transaction. It is not financial advice.  #Binance #BNB #BTC #Bitcoin #Crypto #cryptocurrency  ➡️  https://t.co/CvDYjf9fVS 👍🏻  https://t.co/muTGV6kZeD,en,0
2022-10-31 19:59:10 +07,1667221150.0,shtaiwi91, https://t.co/ct3mx3Bdlo بث مباشر | متابعة صعود البيتكوين والعملات الرقمية مع اقتراب الاغلاق الشهري باذن الله نسهر مع بعضينا الليله  نلقاكم الليله بعد 4 ساعات 😆😆😆  #البيتكوين #بيتكوين  #عملات_رقمية  #BTC #Bitcoin  #Crypto  #cryptocurrency  #PYR #Vulcan_Forged,ar,3
2022-10-31 19:58:53 +07,1667221133.0,turknet__fiber,Sign up to FTX with my referral link and get 5% commission discount on all your transactions. Also 6 people signed up. ✨👍 It is not financial advice.  #FTX #FTX_Official #BTC #Bitcoin #Crypto #cryptocurrency  ➡️  https://t.co/4zXzaZmY41 👍🏻  https://t.co/1IOOYe66pZ,en,0
2022-10-31 19:58:49 +07,1667221129.0,turknetfiber,Sign up to Binance with my referral link and get 10% commission discount on all your transactions. Also 14 people signed up. It is not financial advice.  #Binance #BNB #BTC #Bitcoin #Crypto #cryptocurrency  ➡️  https://t.co/6WxEGBZLR0 👍🏻  https://t.co/05tSx6TfGK,en,0
2022-10-31 19:57:47 +07,1667221067.0,faisal3ez,الي يبي يفهم معدل التمويل .. المقطع ممكن تترجمه بخاصية ترجمة اليوتويب ..    https://t.co/TrWZrXrPpQ  #البيتكوين  #بيتكوين  #BTC  #Bitcoin,ar,21
2022-10-31 19:56:14 +07,1667220974.0,theincomeblog,Bitmain ANTMINER S17 Pro 59T BTC Bitcoin Miner T17 S19 USA SHIP Avalon 1166 -  https://t.co/tde8KAOSG5  #bitcoin #crypto #cryptocurrency #NFTs #ethereum  https://t.co/YDxxxHC39A,en,2
2022-10-31 19:55:12 +07,1667220912.0,tousnesol_,"$CHZ TF 1H‼️  Untuk pergerakannya si masih cenderung melemah, dan disini jga terlihat ada indikasi pola HNS(Head and Shoulders). Jika nanti penurunan bablas menembus demand nya(0.2182-0.2123), maka pola tersebut valid ya.  #BTC #Bitcoin #Binance #bnb #cryptocurrency #Crypto #NFT  https://t.co/lNAclCoLUl",in,4
2022-10-31 19:54:01 +07,1667220841.0,alertingcryptos,[ $BTC ] Bitcoin   Billionaire Coinbase CEO has Just Made This Crypto Prediction – Will it Happen?   https://t.co/j6LW4tPBNP,en,1
2022-10-31 19:50:55 +07,1667220655.0,chefalipat40,This short was lit!! 100% profits in a few hours.#crypto #cryptosignal #cryptotrading #btc #bitcoin #waqarzakagroup #WaqarZakaCrypto #waqarzaka,en,0
2022-10-31 19:50:36 +07,1667220636.0,caner_coban,Bu hafta Bitcoin'de düşüş ve ardından yükseliş ihtimalini yüksek görüyorum. Bu yazıyı öneririm.  #BTCUSDT #BTC #Bitcoin   https://t.co/J2Qh3VmAut,tr,1
