created_at,timestamp,username,tweet,language,likes_count
2022-10-29 11:57:12 +07,1667019432.0,bybitking,良くあるパターン 三尊5分足レンジ フィボ0.618で止まり 上に行くと見せかけて 下まで堕ちるパターン w 急落は買い 引きつけて 押し目買い 🎃 #btc     #bitcoin    #GAFAM #米国株 #米国債 #USDJPY  #ドル円 #円高 #円安  https://t.co/UAJJ5ECJWm,ja,3
2022-10-29 11:56:34 +07,1667019394.0,baderjadoun,Global Market Cap is going in the right direction✅✅✅ #cryptocurrecy #BTC #Bitcoin #Ethereum #saitama,en,2
2022-10-29 11:54:59 +07,1667019299.0,loud_joao747,"-5 m #zec $zec #zecusdt #goldencross is coming :) entry price : 141,50 isolated 10x #BTC #bitcoin #cryptocurrency #crypto #Binance #futures #scalping $btc #goldencross",en,1
2022-10-29 11:54:36 +07,1667019276.0,heavensgate_eth,"You’ve probably heard a lot about Perp DEX protocols like $GNS, $GMX, $WOO $MVX and how they’re gonna be the future, I believe they are.   But first they need to sort out a few things 1/ 👇  #Crypto #cryptocurrecy #cryotonews $Eth $avax #arbi #Arbitrum #Altcoin #BTC #Bitcoin #ETH",en,3
2022-10-29 11:51:09 +07,1667019069.0,v4vcrypto,#catpay #CateArmy #BTC #Bitcoin   Loading...,en,1
2022-10-29 11:51:03 +07,1667019063.0,kid_kencana,* join free airdrop $bmex yall will get 25 free if use this link  https://t.co/OJL57Y9v9b   ** #bitmex token is the next $BNB and $FTT price 🧐  *** the power of @CryptoHayes ~  $btc #bitcoin $eth #etherum $LUNC #aptos $APT $SUI $doge #twitter  https://t.co/Od7vd5yFRH,en,1
2022-10-29 11:50:19 +07,1667019019.0,kid_kencana,* join free airdrop $bmex yall will get 25 free if use this link  https://t.co/OJL57Y9v9b   ** #bitmex token is the next $BNB and $FTT price 🧐  *** the power of @CryptoHayes ~  $btc #bitcoin $eth #etherum $LUNC #aptos $APT $SUI $doge #twitter,en,1
2022-10-29 11:47:38 +07,1667018858.0,kakacryptos,"本投资逻辑，关于一个信仰的故事； 📊🪧 https://t.co/89LShU2TXQ 5000$-50000$, ten times the return ☑️; 1 Trillion arrived as promised💰; The green line linked by the red triangle, the price graph of Bitcoin's long-term movement, The basic game logic:  $btc #bitcoin #比特币 $xbt",en,1
2022-10-29 11:46:07 +07,1667018767.0,cryptocharts,Thoughts on $BTC #Bitcoin! See Serana2324's idea on TradingView below.  https://t.co/OsK11r9z0o,en,0
2022-10-29 11:46:06 +07,1667018766.0,unnniee124,My cinematic #NFTs  Cinema is waterfall #03🌊#OpenSea  #NFT #nftart  #nftartgallery #NFTGiveaway #NFTdrop #NFTProject #nftcollector #NFTartist  #BTC #Bitcoin #nftphotography #NFTMercadoBitcoin #NFTGiveaway #nftphotography #NFTGame #ETH #NFTCollection,en,1
2022-10-29 11:45:37 +07,1667018737.0,cryptono82vise,"It’s crazy how schizophrenic the $btc #bitcoin community is right now, 1/2 are saying big drop other 1/2 is say big bull rally incoming. Wtf people it literally does not matteris a black and white situation. Just #Crypto And take advices from they are superb k",en,0
2022-10-29 11:45:33 +07,1667018733.0,goldenzar42r,Wait for us gate_io #VinuSquad community is coming 🔥#BTC #Bitcoin #Ethereum #ETH #BSC #BSCGems #Bscgem #Crypto #Web3 #DeF…,en,0
2022-10-29 11:44:53 +07,1667018693.0,btc_baba2895,#Doge TP done closing my position here no matter where it goes now I am happy with my 47% pump gains  $doge #btc $btc #bitcoin #Cryptocurency #crypto  https://t.co/oOuVyhzDFa,en,5
2022-10-29 11:41:46 +07,1667018506.0,cryptoupdates99,"Staggering $1,520,000,000 in Bitcoin Exits Crypto Exchanges in 24 Hours.  #Cryptocurency #cryptocrash #Crypto #cryptocurrencies #CryptoNews #Cryptos #cryptoprices #dogecoin #BTC #Bitcoin",en,4
2022-10-29 11:40:06 +07,1667018406.0,edgarbush11,Current Price of Bitcoin:$20607 (0.94%)$BTC #Bitcoin #Cryptocurrency #CryptoMore Information About Bitcoin:  https://t.co/u9xB2kUgLW,en,0
2022-10-29 11:40:05 +07,1667018405.0,kennethey51448,"PERSPECTIVE:  Gold's  production cost is approx $1,200 ... SPOT GOLD  $1,835 / 52% PREMIUM TO PRODUCTION COST#BTC #Bitcoin selling at basically production cost ...",en,0
2022-10-29 11:37:51 +07,1667018271.0,quazzgwk59,Yes it will be for 1 million per coin next years but not for now because all banks and  #bitcoin will be accepted in all countries of the world 💪💪 #btc #bitcoin,en,0
2022-10-29 11:37:39 +07,1667018259.0,luck7jack8te89,FOMC meeting soon. #FED will meet and decide on rates. Do you think they will hike them or let them stay as they are? 💸  #BTC #Bitcoin #crypto #ETH,en,0
