created_at,timestamp,username,tweet,language,likes_count
2022-10-28 23:59:27 +07,1666976367.0,bitcoin_world20,#BAND started pumping ✌🏻 #BTC #Bitcoin #ETH #Ethereum #Crypto #Cryptocurrency #CryptoNews,en,3
2022-10-28 23:59:19 +07,1666976359.0,iykyk_7717,"Excuse me for the image, but I don't have my laptop with me right now.Nice opportunity for a long entry: • Log is moving to ""0"" (or even below). • Trend is bullish.continue#btc #bitcoin #crypto",en,0
2022-10-28 23:58:49 +07,1666976329.0,bob__punk93,GM CTBroke down out of ascending triangle. H1 resistance at 44k still in play. RSI trend break with HnS forming.I will always give you facts not fluff. $btc #Bitcoin,en,0
2022-10-28 23:58:07 +07,1666976287.0,bomberbot_36,"#BTC Bitcoin storm warning, is BTC, LUNA about to plummet?",en,0
2022-10-28 23:57:45 +07,1666976265.0,uurtan74116598,#btc #bitcoin #eth #avax #ada,qht,0
2022-10-28 23:57:27 +07,1666976247.0,digibuzz417,#FEGis future of #DeFi 🚀🦍💎 $FEG$ROX#SmartLend #StakeOnFEGex #BringingDeFiTogether #FEGTOKEN#Gorilla #BNB #BSC #ETH #Ethereum #BTC #Bitcoin #IAMFEG🦍🔥💫,en,0
2022-10-28 23:57:05 +07,1666976225.0,cryptork11,#ALICE made +131.33% profits 🚀✔️ #BTC #Bitcoin   ⬇️   https://t.co/38vA3cvnP8  https://t.co/ad2AuhmSUH,fr,0
2022-10-28 23:56:42 +07,1666976202.0,syriano0742,So....wen next ETF??#BTC #Bitcoin #cryptocurrency,en,0
2022-10-28 23:56:38 +07,1666976198.0,satoshibotics,Want to get 100 #USDT?  JOIN NOW!!!  https://t.co/1cWZaYbHdd  https://t.co/DDJflcJBsg  #Binance #BNB #BUSD #USDTether #BTC #Bitcoin #NEAR #NEARProtocol #Ethereum #ETH #NFT #NFTdrop #NFTGiveway  https://t.co/B0SH74VxZa,en,1
2022-10-28 23:56:03 +07,1666976163.0,vechainshark,"The #shitcoins keeps pumping 🤐 its sad! Better invest in #alts like #Cardano, #VeChain and #RSR! #btc #bitcoin I’m in with small #RSR $VET and #btc big now.",en,0
2022-10-28 23:55:00 +07,1666976100.0,rmonsrace17,$MDT very bullish when $BTC is down. This is good. It's making higher-highs and pushing the regression line farther up. Looking to accumulate more in the lower band of the regression and less in the upper. #Hodling for now.  #mdt #crypto #btc #bitcoin #cryptocurrency #altcoin,en,1
2022-10-28 23:54:35 +07,1666976075.0,dursley_joe45,"Bitcoin closed the one-day candle over the 41K level. Remember: BTC has a very big support at 40,000 USD. If BTC respects that support on the following days, then the bullish explosion will come 🚀.  #BTC #bitcoin #cryptocurrencies #crypto #DeFi",en,0
2022-10-28 23:54:35 +07,1666976075.0,officialeser,#Flow  #flowusdt #btc #bitcoin  https://t.co/fWDwOte0El,qme,5
2022-10-28 23:54:01 +07,1666976041.0,crypthonchannel,"Follow for more Crypto News! New Survey Shows Nearly 50% Of Millennials And Gen Z Want Bitcoin, Cryptos In Their Retirement Fund #btc #bitcoin  https://t.co/MJC3TcmpfL",en,1
2022-10-28 23:53:16 +07,1666975996.0,bboraakinci,Broken the down trend. Anything is possible now. #Ethereum #ETH #btc #Bitcoin  https://t.co/kxeVFBO0iW,en,0
2022-10-28 23:53:13 +07,1666975993.0,collavinijuanma,#btc #BITCOIN trade long con previa a momentum elliott wave + fue todo rapidísimo por esto la desprolijidad en los números + mas dirección de cierre de armonía en #SPX500 de 5tas + hermoso cierre de mes te dejo el hilo  https://t.co/vdPjoJtOex,es,4
2022-10-28 23:53:07 +07,1666975987.0,theeraycordell,#altcoin #crypto  Crypto minus $btc #bitcoin  on the weekly is at the 200ema. Upside from here could be restricted. FOMC next week as well on the 2nd. Keep an eye on your positions and look for any reversal patterns/candlesticks to emerge as they would be quite profitable imo.  https://t.co/AgFFiXD77u,en,1
2022-10-28 23:53:02 +07,1666975982.0,abuali08496251,البيتكوين اضاعف سعره 100 ضعف خلال ال9 سنوات الأخيرة  من 190$ إلى 19000$  #بيتكوين #بتكوين  #btc #bitcoin  https://t.co/tEyyLBarxU,ar,0
2022-10-28 23:52:44 +07,1666975964.0,amkoolx16,#Cryptotwitter #CryptocurrencyNews #cryptonews #cryptocurrency #BTC #Bitcoin $BTC #Ethereum $BNB #altseason #Metaverse #Altseason2022 #Influencer #hodl #Altcoins #NFT #NFTs #FYIthe situation makes me wanna buy BTC the money flood in preparation dip,en,1
2022-10-28 23:52:38 +07,1666975958.0,inspiredmoneyfm,The Philosophy of Money with Andrew Bailey  https://t.co/85Aqd2TsXu | What Bitcoin Did @whatbitcoindid @PeterMcCormack @resistancemoney #Whatbitcoindid #BTC #Bitcoin #ThePhilosophyofMoney #AndrewBailey  https://t.co/P91xrAbwFT,en,2
2022-10-28 23:51:17 +07,1666975877.0,businessbipns,Check the latest live price of #cryptocurrency. Just click here:  https://t.co/BYe6glWQ3g  -------------- #BTC - #Bitcoin - #Ethereum - #BNB - #dogecoin - #Solana  https://t.co/KngBPHIdQi,en,0
