created_at,timestamp,username,tweet,language,likes_count
2022-10-25 06:57:54 +07,1666655874.0,cryptokariss,"Chinese Intelligence Officers Bribe FBI Agent With $61,000 In BTC – Bitcoin Magazine  https://t.co/1tuZjzUmQn",en,0
2022-10-25 06:57:37 +07,1666655857.0,agnesmadge1,$BTC #Bitcoin  https://t.co/Bz3CreUUli,qme,0
2022-10-25 06:55:52 +07,1666655752.0,coin_sokuho_,ビットコインの軌跡 #BTC #bitcoin  https://t.co/6fCzaBXg5d,ja,6
2022-10-25 06:53:50 +07,1666655630.0,cryptork11,#AXS Long  #BTC #Bitcoin  ⬇️   https://t.co/38vA3cvnP8  https://t.co/6apHTb0th8,en,0
2022-10-25 06:52:24 +07,1666655544.0,paraticcom,Analistten Terra Luna Classic için Yükseliş Senaryosu!  #kripto #LUNC #LUNA #terraluna #BTC #Bitcoin #DOGE #XRP #SHIB #ADA #Ethereum   https://t.co/dYkzs4QGLY,tr,0
2022-10-25 06:46:11 +07,1666655171.0,billions777888,#BTC #Bitcoin Get ready for Lift Off!  $MARA $HUT $RIOT $BKKT $CIFR $HIVE $CLSK $CORZ,en,0
2022-10-25 06:46:06 +07,1666655166.0,cryptocharts,Thoughts on $BTC #Bitcoin! See RapidFlash's idea on TradingView below.  https://t.co/bqTYZrHLzO,en,0
2022-10-25 06:46:06 +07,1666655166.0,shitcoincharts,Thoughts on $BTC #Bitcoin! See firmestudio's idea on TradingView below.  https://t.co/khM3Hpi6N0,en,0
2022-10-25 06:43:31 +07,1666655011.0,cryptovibzz,MAJOR SUPPORT LEVEL FOR BITCOIN! – BTC PRICE PREDICTION – SHOULD I BUY BTC – BITCOIN ANALYSIS!  https://t.co/1PCelTWilZ,en,0
2022-10-25 06:43:24 +07,1666655004.0,jordan_rivs,"I bet 99% of Bitcoiners haven't read this paper on ""electronic cash"":   https://t.co/QToRoolkFJ…  (written by the NSA's cryptology division in 1996)  #BTC #Bitcoin",en,0
2022-10-25 06:38:59 +07,1666654739.0,cryptobits_org,"Chinese Intelligence Officers Bribe FBI Agent With $61,000 In BTC – Bitcoin Magazine  https://t.co/eW6WjtDvk4  #cryptonews #Bitcoin #Eth #Altcoins #Blockchain #cryptocurrencies #Crypto #Nfts #Nft #NFT News",en,0
2022-10-25 06:36:58 +07,1666654618.0,newcryptocurre1,"Chinese Intelligence Officers Bribe FBI Agent With $61,000 In BTC - Bitcoin Magazine  https://t.co/apgOqjDpiE",en,0
2022-10-25 06:31:14 +07,1666654274.0,ecom_bizbrain,Here’s your chance to be in #web3 with your own brand’s name @TomBrady @TB12sports ⭐️  TB 12 SPORTS  .NFT .X .WALLET  .BITCOIN  #crypto #cryptowallet #NFT #NFTs #NFTcommunity #TomBrady #tb12sports #UD #UDfam #btc #Bitcoin  https://t.co/yq3hgTmKet,en,2
2022-10-25 06:30:20 +07,1666654220.0,coinok,1 BTC Price: Bitstamp 19338 USD #BTC #Bitcoin 2022-10-24 19:30  https://t.co/hR4LIEDcA8,en,0
2022-10-25 06:26:10 +07,1666653970.0,ekonokript,$BTC #BTC #Bitcoin #CME1  CME boşlukları genellikle takip eden haftanın günlerinde doldurulur. Bitcoin ilk günden bu CME boşluğunu doldurdu.  https://t.co/u0mgw8jkaJ,tr,1
2022-10-25 06:22:18 +07,1666653738.0,raishiz1,Crypto News: Nokia Believes the Metaverse Will Replace Smartphones in the Future – Metaverse Bitcoin News ;  https://t.co/xIyYAb4qkZ ----- #BTC #Bitcoin #ETH #Cryptocurrency #cryptoupdate #Crash #Bullish #Bearish #Ethereum #Binance #BNB,en,0
