created_at,timestamp,username,tweet,language,likes_count
2022-10-25 20:59:17 +07,1666706357.0,pablocrypt0,$ROSE   الي يسألني عنها بالخاص   انا قلت لكم انها راح تنزل تعيد اختبار الاختراق  والان وصلت بالملي مثل ما اشرت وتفاعل جداً رائع عند المنطقه   انا شريتها من امس 👍  #btc #bitcoin البتكوين  https://t.co/8uL4FmlphB,ar,0
2022-10-25 20:59:10 +07,1666706350.0,mptraderz,"Weekly pip collectors, we sat out yesterday as price hadn't show its hand until late, London we pounced and hit target perfectly.  LFG 🚨🚨🚨🚨🚨🇬🇧🏧🇺🇸 $BTC #Bitcoin  https://t.co/fpnWpH2k91",en,3
2022-10-25 20:55:59 +07,1666706159.0,_crypto_news365,Apple has taken a hit on the NFT industry.   https://t.co/Y4HH8HorVE   #Apple #nft #token #Binance #btc #Bitcoin #Ethereum #NFTGiveaway,en,3
2022-10-25 20:55:28 +07,1666706128.0,bonker_99,#BTC #Bitcoin thinking about it ...  #ARB $ARBKF  https://t.co/s0CoZqNoc8,en,3
2022-10-25 20:54:44 +07,1666706084.0,saber_btc,帶單中 #比特币  #以太坊  #BTC  #bitcoin  #eth  #Ethereum  #比特幣  #乙太幣  #以太幣 #幽靈的禮物 #威克夫操盤法 #亞當理論 #道氏理論 #doge #狗狗幣 #狗幣 #技術分析 #技术分析 #艾略特波浪理论 #MMcrypto #BitBoyCrypto #AnsonTan #艾略特波浪理論  #利弗莫爾  https://t.co/BfChOpMgcq,zh,0
2022-10-25 20:54:01 +07,1666706041.0,alertingcryptos,[ $BTC ] Bitcoin   African Crypto Exchange To Expand Operations Post Regulatory Approval   https://t.co/Mb9kCaGjWZ,en,0
2022-10-25 20:53:01 +07,1666705981.0,alertingcryptos,[ $BTC ] Bitcoin   Distressed Bitcoin Mining Assets Are Becoming Popular Investments   https://t.co/Dq0hByCgEf,en,1
2022-10-25 20:52:22 +07,1666705942.0,fxigtrades,trades closed in good profit.  #BTC #Bitcoin #NFT #NFTs #ETH #Ethereum #Crypto #cryptocurrency #investing #NFTcommunity #Forex #Stocks #trading #pips #nftart #Metaverse #XRP #SPX500 #StockMarkets #TrickOrEat #Ukraine #T20worldcup22 #PokemonScarletandviolet #PokemonScarletViolet  https://t.co/EIOY0EIhvt,en,8
2022-10-25 20:51:58 +07,1666705918.0,365cryptonews,🟩 MARKET WATCH  The trading volume of Bitcoin (BTC) has increased by &gt;3x in the last 60 minutes on Binance.  $BTC #BTC @bitcoin #bitcoin,en,0
2022-10-25 20:51:39 +07,1666705899.0,traderorwell,$BTC #Bitcoin #FTX #OKX #Binance   📝Yine doğru taraftayız. 💸+2.5R  https://t.co/ipZSnGzkMd,tr,0
2022-10-25 20:51:23 +07,1666705883.0,cryptotiks_,En yükselenlere listenin ilk ürünü olan #algo fırladı.  #btc #bitcoin #porto #rep #santos  https://t.co/2TLRdNCb3f,tr,8
2022-10-25 20:51:11 +07,1666705871.0,bitcoinagile,$BTC #BTC ##bitcoin #Elliottwave Wave 5. for BITSTAMP:BTCUSD by alibadshah88 $BTC  https://t.co/0O2gSTeGNJ  https://t.co/Zs06FUvpeY,en,0
2022-10-25 20:51:06 +07,1666705866.0,pablocrypt0,$CHZ   الدخول عند العوده الى البوكس الرصاصي   الاهداف بالشارت   ستوبك اغلاق تحت الدعم الموضح  #btc #bitcoin البتكوين  https://t.co/lJu2IzbLYY,ar,2
2022-10-25 20:50:43 +07,1666705843.0,btc_pd_alerts,💥💥💥💥💥💥 Dump Alert!📉 [2414 BTC] @ 19475 USDT #BTC #Bitcoin #Crypto #Cryptocurrency,no,0
2022-10-25 20:49:59 +07,1666705799.0,btc_pd_alerts,🚀🚀🚀🚀🚀🚀 Pump Alert!📈 [2271 BTC] @ 19498 USDT #BTC #Bitcoin #Crypto #Cryptocurrency,no,0
2022-10-25 20:49:57 +07,1666705797.0,raticoin1,#DXY $DXY is going down ... and #BTC $BTC #bitcoin up easy  https://t.co/aLDipOXwy7,en,5
2022-10-25 20:49:35 +07,1666705775.0,cryptoai_app,🚀 PUMP for BTCUSDT on 15 minute timeframe    $btc #Bitcoin $19482.5,en,1
2022-10-25 20:48:40 +07,1666705720.0,lalowwg,"Sign ups to @WalshWealthWWG Open Friday, 10/28 at 9 am est.   ✅ Education ✅ Learning ✅ Trade ideas ✅ Community ✅ Risk Management ✅ Market insights ✅ Spot Accumulation ✅ Scalps    https://t.co/pGXvJqIG5L to sign up.  #btc #Bitcoin  #Crypto #cryptocurrency #ETH #AMAs  https://t.co/8URJ6IehAO",en,5
2022-10-25 20:48:23 +07,1666705703.0,cryptoai_app,🚀 PUMP for BTCUSDT on 1 hour timeframe    $btc #Bitcoin $19473.0,en,1
2022-10-25 20:48:16 +07,1666705696.0,cryptotiks_,"Yetkin tutarlı ve uzman traderlar, alım satımlarının mükemmel olmayacağı gerçeğine odaklanır  Zenginlik zamanla oluşur, aşırı riske maruz kalarak değil  Amaç, hesabınızı mümkün olduğunca az düşüşle istikrarlı bir şekilde oluşturmaktır  #btc #bitcoin #bnb #eth #binance #doge",tr,23
2022-10-25 20:47:54 +07,1666705674.0,cryptork11,#ETH made +41.90% profits 💥🚀 $BTC #BTC #Bitcoin  ⬇️   https://t.co/38vA3cekN8  https://t.co/8rxt6MVe5L,en,0
2022-10-25 20:47:39 +07,1666705659.0,btc_pd_alerts,🚀🚀🚀🚀🚀🚀 Pump Alert!📈 [2125 BTC] @ 19470 USDT #BTC #Bitcoin #Crypto #Cryptocurrency,no,0
2022-10-25 20:47:34 +07,1666705654.0,jasthecryptoman,Nay lời hết rồi nhé ace :))). Mới có gián điệp hệ tâm linh fl tw của mh nên mh quyết định off tw 7 ngày 7 đêm để trừ tà. Last tw. Hẹn ae 8 ngày nữa. #btc #Bitcoin #ray #srm #APT #AptosEcosystem  https://t.co/jvZhJeZp5P,vi,10
2022-10-25 20:47:14 +07,1666705634.0,newtonswave,"Akita Inu - 37,000% gains  YouTube Analysis:  https://t.co/jm2c7Q6ncZ  #akitainu #akita #akitanh #btc #Bitcoin  #crypto #CryptoNews #Cryptocurency #TradingView #CryptocurrencyNews #cryptocurrencies #tradingtips #tradingstrategy #TradingSignals",lt,12
