created_at,timestamp,username,tweet,language,likes_count
2022-10-23 09:46:06 +07,1666493166.0,cryptocharts,Thoughts on $BTC #Bitcoin! See TRADOM01's idea on TradingView below.  https://t.co/GJUsvQAMty,en,0
2022-10-23 09:45:59 +07,1666493159.0,moneybuggg,드디어 1BTC 달성!!!😎 #btc #bitcoin,ko,1
2022-10-23 09:44:27 +07,1666493067.0,crypt0predictor,Congratulations 🎉 Last and final target achieved 9.6$ #apt $apt #btc #bitcoin $btc  https://t.co/NYGjCWR2Tf,en,2
2022-10-23 09:33:56 +07,1666492436.0,otsukimicrypto,$BTC || #Bitcoin   Major decision by end of next week?  https://t.co/OjVPBhN0Bj,en,6
2022-10-23 09:33:54 +07,1666492434.0,jasthecryptoman,#btc #Bitcoin run :)  https://t.co/C4Vsn49JnI,und,5
2022-10-23 09:31:07 +07,1666492267.0,shitcoincharts,Thoughts on $BTC #Bitcoin! See SharifAlShawish's idea on TradingView below.  https://t.co/c74BnIRhbK,en,0
2022-10-23 09:30:34 +07,1666492234.0,coinok,1 BTC Price: Bitstamp 19196 USD #BTC #Bitcoin 2022-10-22 22:30  https://t.co/kK7bANly6L,en,0
2022-10-23 09:30:04 +07,1666492204.0,cryptoai_app,🔼 SWING up trend for BTCUSDT on 15 minute timeframe    $btc #Bitcoin $19191.3,en,0
2022-10-23 09:27:45 +07,1666492065.0,andrekokyle,There will be Netflix series on how #Terra LFG went down when @stablekwon faked death or captured. Adventure happening instead of in South America @officialmcafee but South East Asia @terra_money @LFG_org $LUNA $LUNC $UST $BTC #Bitcoin,en,0
2022-10-23 09:25:48 +07,1666491948.0,raishiz1,Crypto News: Amendment to UK financial services bill provides regulation for crypto activities ;  https://t.co/CIwoWGbnqP ----- #BTC #Bitcoin #ETH #Cryptocurrency #cryptoupdate #Crash #Bullish #Bearish #Ethereum #Binance #BNB,en,0
2022-10-23 09:25:26 +07,1666491926.0,bitcoinagile,btc #bitcoin bitcoiner for BINANCE:BTCUSDT by SharifAlShawish #BTCUSDT  https://t.co/Vvp9YL7z2G  https://t.co/QG2m2hrtvs,en,1
2022-10-23 09:25:19 +07,1666491919.0,thebigboss978,btc bitcoin bitcoiner - #BTCUSDT chart on @TradingView  https://t.co/tMdFsqFig0,en,4
2022-10-23 09:15:38 +07,1666491338.0,latencykoon,"FTX API exploit, and no one talk now 😂 $btc #bitcoin",en,0
2022-10-23 09:13:14 +07,1666491194.0,kmc_pugal,Now the fastest supporters of #GetKicks are enjoying the reward But byte slower 😅😅 #BTC #bitcoin #binance,en,0
2022-10-23 09:10:05 +07,1666491005.0,awebanalysis,"Bitcoin BTC Current Price: $19,186.13  1h: -0.11% 24h: +0.14% 7d: +0.21%  30d: -0.84% 60d: -9.83% 90d: -13.61%  #btc $BTC #bitcoin",en,0
2022-10-23 09:07:51 +07,1666490871.0,letecho_com,"#btc #Bitcoin [2022/10/23 11:06:46] 値段：2,832,549¥ 時価総額：54,354,426,587,203¥ 高値(24h)：2,841,237¥ 安値(24h)：2,823,692¥ 値段変動率(1h)：-0.08％ See more:  https://t.co/bdLQn9yGx2 #cyptocurrency #仮想通貨 #ビットコイン",ja,0
2022-10-23 09:07:06 +07,1666490826.0,banjroto,#stackingsats every satoshi count! $btc #bitcoin   Thank you @umbrel for easy to use LN nodes.  https://t.co/iABPd8S4Ek,en,3
2022-10-23 09:06:25 +07,1666490785.0,cryptowise_fin,🚨🚨Crypto #Pump Update🚨🚨  DFUSDT  $DF gained 100.29% in 24h! Average crypto return was 1.24% First time in at least 1 year #DF increased so much in 1 day  Sign up:  https://t.co/GIsOHYMDJ0  #trading #crypto #cryptonews $BTC #BTC #bitcoin #altcoins #alts #AI  https://t.co/qgScr61nEm,en,1
2022-10-23 09:02:58 +07,1666490578.0,cryptowise_fin,🚨🚨Crypto #Pump Update🚨🚨  DFUSDT  $DF gained 92.51% in 24h! Average crypto return was 1.24% First time in at least 1 year #DF increased so much in 1 day  Sign up:  https://t.co/GIsOHZ4MX8  #trading #crypto #cryptonews $BTC #BTC #bitcoin #altcoins #alts #AI  https://t.co/U1PlKMioaE,en,2
2022-10-23 09:01:08 +07,1666490468.0,cryptocharts,Thoughts on $BTC #Bitcoin! See cache_that_pass's idea on TradingView below.  https://t.co/vFDKbuts3M,en,0
2022-10-23 09:00:59 +07,1666490459.0,jasthecryptoman,#btc #BITCOIN #BTC m15 long now sl 19000 tp như hình  https://t.co/t13xPcAe5G,vi,8
2022-10-23 09:00:49 +07,1666490449.0,cryptowise_fin,🚨🚨Crypto #Pump Update🚨🚨  DFUSDT  $DF gained 89.94% in 24h! Average crypto return was 1.23% First time in at least 1 year #DF increased so much in 1 day  Sign up:  https://t.co/GIsOHZ4MX8  #trading #crypto #cryptonews $BTC #BTC #bitcoin #altcoins #alts #AI  https://t.co/duns8BrNJD,en,1
2022-10-23 09:00:30 +07,1666490430.0,coinok,1 BTC Price: Bitstamp 19184 USD #BTC #Bitcoin 2022-10-22 22:00  https://t.co/mRjBBA2UBD,en,0
2022-10-23 09:00:03 +07,1666490403.0,cryptoai_app,🔻SWING down trend for BTCUSDT on 1 hour timeframe    $btc #Bitcoin $19174.0,en,0
2022-10-23 09:00:00 +07,1666490400.0,cryptingup,"Bitcoin price $19,180.85 - Increased by 0.12% in the last 24hs  https://t.co/hk8WHCR4Lm $BTC #BTC #Bitcoin",en,0
