created_at,timestamp,username,tweet,language,likes_count
2022-11-05 16:59:36 +07,1667642376.0,weightlossshop3,The Lost SuperFoods  https://t.co/T8Yph6s0gq…  #BTC    #Bitcoin #BLACKPINK    #MyMindAndMe    #T20WorldCup    #MAMAVOTE #Kanye #NFL #Ukraine  https://t.co/XvV2vYqAzn,en,0
2022-11-05 16:57:37 +07,1667642257.0,sarahparker345,"MARKET UPDATE: $BTC  #Bitcoin Follows a double-bottom pattern and showed a positive movement. Also, break the resistance level of $21k and the Price is now Holding above ascending channel.  Next Major resistance is near $21,900. 1/2  https://t.co/VCZGd3Usk4",en,6
2022-11-05 16:57:13 +07,1667642233.0,dexpromos78,The #diviforce is also doing $DIVI giveaways to Twitter users 👀#crypto #btc #bitcoin #eth #solana #divi $SOL $LUNA $CRO,en,3
2022-11-05 16:55:16 +07,1667642116.0,shamor15390,"If you have 1.6 billion dollars in BTC, You will have so much gold, #BTC  #bitcoin  #eth",en,1
2022-11-05 16:54:01 +07,1667642041.0,alertingcryptos,[ $BTC ] Bitcoin   Bitcoin Closes Highest Daily Candle Since September 12th (Market Watch)   https://t.co/q7DfT1Jp87,en,0
2022-11-05 16:52:23 +07,1667641943.0,exyjaem_city10,Maybe the keys of the house or car you want so much are in the hands of $SHIB . Are you going to miss this opportunity and just watch? $SHIB #SHIB . $BTC #Bitcoin $ETH $BNB $SOL $ADA $XRP $DOT $DOGE $AVAX $LUNA $MATIC $MANA $AXS $SAND $BLOK $ENJ $ATOM#Metaverse,en,2
2022-11-05 16:51:12 +07,1667641872.0,bitcoinagile,$BTC #BTC ##bitcoin #Elliottwave Short Trade Setup. M for BITSTAMP:BTCUSD by alibadshah88 $BTC  https://t.co/pWXjXA7d4n  https://t.co/NMZW4JS6EU,en,5
2022-11-05 16:49:52 +07,1667641792.0,kubilaygl46,"maviler kısa vadeli direnç destek,turuncular çok zorlayacak direnç.Turuncuların birinden fena çakılacak ama hangisi usdt.d %6.41 i ağaşı kırarsa 27k lar gelir destek olursa muhtemelen 22800 den çakılır. #btc #bitcoin    btc=21275  https://t.co/l0ni24BJdG",tr,1
2022-11-05 16:49:19 +07,1667641759.0,solaron100012,"Ethereum co-founder JoeLubin believes NFT is a ""seminal invention"" #NFT #NFTs #NFTCommunity #BTC #Bitcoin #Ethereum #ETH",en,1
2022-11-05 16:46:07 +07,1667641567.0,cryptocharts,Thoughts on $BTC #Bitcoin! See Hsan_BenAhmed's idea on TradingView below.  https://t.co/oPWQU4aVCr,en,1
2022-11-05 16:46:07 +07,1667641567.0,shitcoincharts,Thoughts on $BTC #Bitcoin! See alibadshah88's idea on TradingView below.  https://t.co/pjxZDyRfzR,en,0
2022-11-05 16:45:57 +07,1667641557.0,yinyanghitu37,"AVATALAUNCH A gateway to the #Avalanche ecosystem with strict launch policies yet fairly comprehensive support, we bring mutual opportunities for top-quality projects.#AVAX#launchpad #DeFi #btc #bitcoin #avalanche #whitelist",en,0
2022-11-05 16:45:35 +07,1667641535.0,6errr920,Over 87% of losses arose from crypto traders in long positions. me inclusive 😔#cryptocurrency #cryptocurrencies #crypto #BTC #bitcoin,en,0
2022-11-05 16:44:38 +07,1667641478.0,igloobamboo,How far away is $ETH from flipping $BTC?  #Bitcoin #BTC #ETH #Ethereum #HEX #Hedron #MaximusDAO #PulseChain #PulseX #Cardano #Crypto #AVAX #Solana #FOMC #markets #inflation  https://t.co/BoSSh9dVYy,en,5
2022-11-05 16:44:27 +07,1667641467.0,prriber67,Verticality day trading lol#immutablex $IMX #BTC #Bitcoin #ETH #Ethereum,en,0
2022-11-05 16:44:23 +07,1667641463.0,dwaynhart16,There are more than 50% of shortson #Binance futures. The rocket is almost ready to fly.Followhe knows his stuff when it come to #Crypto #DOGE#BTC #Bitcoin #Crypto #NFT 📉,en,2
2022-11-05 16:41:50 +07,1667641310.0,mymagic_cat43,I love how this game is developing. Looking forward to play soon 🚀🚀🚀#ETC #EthereumClassic #ETCArmy #ETH #Ethereum #BTC #Bitcoin #vechain #Holochain #Tron #Polkadot #Algorand,en,1
2022-11-05 16:41:31 +07,1667641291.0,enitan510,🔥Weekend Time!!!🔥  @TheTrueFoxx @SirClark6 @oluwabukunmi02 Good luck everyone and thanks for the opportunity given   🚀 $BTC #Bitcoin,en,3
2022-11-05 16:41:24 +07,1667641284.0,enitan510,@DeFiReb @Oxiamdheyeror24 🔥Weekend Time!!!🔥  @TheTrueFoxx @SirClark6 @oluwabukunmi02 Good luck everyone and thanks for the opportunity given   🚀 $BTC #Bitcoin,en,1
2022-11-05 16:41:08 +07,1667641268.0,johnraymonm57,#BTC #BITCOIN - 1 year- minus 35%,en,0
2022-11-05 16:41:00 +07,1667641260.0,yasumasakuwada,これは常識的に考えてビットコかBTC。  Bitcoinだと古のリアルビットコインたちを呼び出してしまうのでNG。ビットは同様に（略,ja,8
2022-11-05 16:40:40 +07,1667641240.0,token_platforms,The current price of Bitcoin is 21291 US$.   #btc #bitcoin   Follow us + RT,en,2
2022-11-05 16:40:05 +07,1667641205.0,toptradingideas,$BTC #BTC #Bitcoin #Elliottwave Short Trade Setup. M: This count is based on my assumptions so anything can happen not a trading or financial advice just for educational purposes only kindly do your own ta thanks trade with care good luck.  https://t.co/2hYQV58Obl 20$ for traiding,en,0
2022-11-05 16:38:59 +07,1667641139.0,arabmarketcap,البيتكوين ما زال وسيبقى سيد العملات الرقمية ☕  #BTC #Bitcoin,ar,16
2022-11-05 16:38:39 +07,1667641119.0,247robby,[2039] #ll16 #Bitcoin #Miner Love core A1 25TH/s (See #Website For #Specifications (#BTC) (#BitCoin)  https://t.co/1Y8fq68AJ0  https://t.co/PclwduMHae,en,0
