created_at,timestamp,username,tweet,language,likes_count
2022-11-10 06:59:02 +07,1668038342.0,kesilgonzalez,"Wapurris lamento decirte que los 11k no, no los quita ni Jesus auque baje de las alturas, si es que eres religioso, y sino pues solo toca aguantar como un gran barón 😗🙃🙃  PD:  tampoco es que los 11k van a llegar esta noche como un yunke, pero aplomaaaaaaa #btc #bitcoin #cripto",es,0
2022-11-10 06:58:52 +07,1668038332.0,debykottwitz,"@sathishkumary94 well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free”",en,0
2022-11-10 06:58:10 +07,1668038290.0,5dotbest, https://t.co/EjtDWeprb8  ON SALE renewed to 2030  #channel #Channels #ChannelAfrica #world #Global #tvtime #tv #Television #STREAM #media #social #community #news #brand #branding #brands #Meta #Metaverse #Ethereum #ETH #BTC #BITCOIN #Web3 #internet #source #Domains #Domain  https://t.co/khROKBXLxq,en,1
2022-11-10 06:57:11 +07,1668038231.0,upsol_support,"well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free",en,0
2022-11-10 06:56:54 +07,1668038214.0,trader_ohio,sakın olakı soguk cuzdana cekerım kafam rahat eder dıye dusunmeyın sıguk cuzdana dıyelım cektınız paraya cevırmek ıcın yıne bır sekılde borsaya atmanız gerekmeyecek mı ? ya ortada borsa kalmaz ise (örnegi en kotusunden verdim korkmayın o kadar degıl) #BTC #Bitcoin #BNB #Ethereum,tr,4
2022-11-10 06:56:52 +07,1668038212.0,shillplug,Join our space! #ETH #ETHER #BTC #BITCOIN #WEB3 #NFTS #NFT,en,6
2022-11-10 06:56:46 +07,1668038206.0,jeffsekinger8,"well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free",en,0
2022-11-10 06:56:29 +07,1668038189.0,daniellarob6,"well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free. #Bitcoin #Binance #Crypto .",en,1
2022-11-10 06:56:19 +07,1668038179.0,arnau_ramio,"well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free",en,0
2022-11-10 06:56:04 +07,1668038164.0,aj4crypto,$choise @ChoiseCom is the only crypto currency that's standing tall while every token is taking a bloody beating  #Solana $sol $btc #Bitcoin $btc $eth #bnb $eth $ftt $jasmy #coinbase #mco2 #ftx #binance $cro  https://t.co/yqOvkzeigC,en,0
2022-11-10 06:55:03 +07,1668038103.0,thecryptocobra,Trending coins right now: 7) $BTC - Bitcoin (#1)  Trending coins by popularity: 1) $FTT (#104) 2) $SOL (#15) 3) $BABYDOGE (#161) 4) $APT (#74) 5) $MATIC (#10) 6) $U (#408) 7) $BTC (#1)   #btc #crypto #cryptocurrency #altcoins,en,0
2022-11-10 06:54:12 +07,1668038052.0,coollikeme,Why do you keep voting for the same people that are destroying are country!!#Economy #Macro #Economics #Financial #Investing #Inflation #Crash #Stagflation #Recession #Charts #Options #Trading #SPY #Market #TSLA  #NFLX #VIX #AMC #GME #Crypto #BTC #Bitcoin #Macro #Biden $Trump  https://t.co/ML0uWIOB1z,en,2
2022-11-10 06:53:30 +07,1668038010.0,dhawalc,"Everyone said we'll get a red wave! Don't think they meant this one, right?! #cryptocrash #StockMarket #stockmarketcrash #cryptocrash #BTC #Bitcoin $spy $qqq $tsla $aapl $msft $amzn $nvda #FTX #FTXCRASH #FTT_USDT #FTXToken  https://t.co/pK9VmXU6aX",en,0
2022-11-10 06:53:22 +07,1668038002.0,t__88_1,من يوقف النزيف ؟😂🩸 $BTC #Bitcoin  https://t.co/UN3RQ3Vyd2,ar,0
2022-11-10 06:52:27 +07,1668037947.0,uniquewealths,"well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free",en,0
2022-11-10 06:51:59 +07,1668037919.0,stevendierickx2,"well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free”",en,0
2022-11-10 06:51:48 +07,1668037908.0,michaelscott_tm,#Crypto URGENT 🚨 I need all big players with large capital in ANY short position as soon as you can. This massive drop will continue for another 6 hours. 💰🔥💰🔥 Enjoy #BTC #BITCOIN #futurestrading,en,3
2022-11-10 06:51:10 +07,1668037870.0,garr_ranganwin,@FTX_FTT_BINANCE #ftx #ftt $ftt #binance       #bnb       $btc #bitcoin       #btc       $bnb,in,0
