created_at,timestamp,username,tweet,language,likes_count
2022-11-04 19:59:45 +07,1667566785.0,dtreshma0x61,🤣🤣🤣🤣 it’s fun than bull or bear 😍 #btc #bitcoin,en,0
2022-11-04 19:59:41 +07,1667566781.0,mederic_noah55,What is money?  Only Bitcoin!  #btc #Bitcoin,en,0
2022-11-04 19:59:37 +07,1667566777.0,tomw_wilson60,The Daily TA - It's called a kill shot 🎯done by the great one live in less than 7 mins! LFG 🚀 #BTC#Bitcoin,en,0
2022-11-04 19:59:16 +07,1667566756.0,jonasnrdstrm,📈 ETHUSD SELL signal now (partial) #eth #crypto #DCA #TradingSignals #BTC #Bitcoin 4/11/2022@12:59:16,en,0
2022-11-04 19:58:56 +07,1667566736.0,metaverse_town,Contracts in the virtual reality of the metaverse  https://t.co/9HBg34sTwK  #metaversetown #metaverse #crypto #token  #meta #Metaverse #meta #crypto #BTC #bitcoin,en,0
2022-11-04 19:58:53 +07,1667566733.0,hadookenft89,There are more than 50% of shortson #Binance futures. The rocket is almost ready to fly.Follow he knows his stuff when it come to #Crypto #Trading#BTC #Bitcoin #cryptocurrency #NFTs 😍,en,0
2022-11-04 19:57:11 +07,1667566631.0,tousnesol_,"$ETH TF 2H‼️  Buyer still on fire ya guys, tpi jangan masuk sekarang karena high risk bgt dan mending tunggu konfirmasi di area supply 1634-1653$.  #ETH #ethereum #BTC #Bitcoin #Binance #bnb #BNBChain #Crypto #cryptocurrency #NFP #trading #Trader #investing  https://t.co/lU4ayLvF7q",in,2
2022-11-04 19:56:59 +07,1667566619.0,cryptodengta,市场是矛盾的，数据也是 这数据反应的数值对于真正哪个重要是涉及统计行业和范围 数据里面统计的行业不同 影响代表通胀的参考性就不同 比如房地产行业，金融科技行情，服务行业的就业人口和失业率 但是有一点不用质疑：强劲的劳动力市场是美联储持续加息的动力 #BTC #Bitcoin #ETH  https://t.co/gjt3NsVZWG,zh,5
2022-11-04 19:56:53 +07,1667566613.0,007clock,みんな冷静・・早く買いたい😃 もう少しもじょもじょしそうだなー🍡  #btc #bitcoin #ビットコイン,ja,0
2022-11-04 19:56:45 +07,1667566605.0,wolfgram4264,$BTC - will slowly scale into longs at the first zone. Second zone full entry.#BTC #Bitcoin #Crypto,en,0
2022-11-04 19:56:20 +07,1667566580.0,frontmanchannel,"#2 на повышение в декабре ставки на 50бп выросла   Возможно сегодня мы увидим 3-юю пятницу подряд которая будет зеленой, но как трейдеры мы знаем что нужно ждать как закроется дневная свеча и только потом делать выводы. #BTC #Bitcoin #BTCUSDT #bitget #битгет #фрс  https://t.co/3ipJuQ8cgS",ru,1
2022-11-04 19:56:05 +07,1667566565.0,frontmanchannel,"#1 Вышли данные о которых я писал выше.  Таким образом прогноз оказался гораздо хуже предполагаемого и тем самым должен, но не обязан в некотором роде связать руки ФРС по процентной ставке. После подобных данных шансы  #BTC #Bitcoin #BTCUSDT #bitget #битгет #фрс  https://t.co/mCQyNuTuV4",ru,1
2022-11-04 19:56:00 +07,1667566560.0,ktnusantara,going as planned   #BTC #Bitcoin #cryptocurrency,en,0
2022-11-04 19:55:33 +07,1667566533.0,akintayoab70,your mood ? $BTC#Bitcoin #cryptocrash #CryptoNews #Ethereum #крипта,en,0
2022-11-04 19:55:09 +07,1667566509.0,ktnusantara,"Entry hit, manage your risk accordingly as target wont always hit   #BTC #Bitcoin",en,0
2022-11-04 19:55:08 +07,1667566508.0,365cryptonews,🟩 MARKET WATCH  The trading volume of Bitcoin (BTC) has increased by &gt;3x in the last 60 minutes on Binance.  $BTC #BTC @bitcoin #bitcoin,en,0
2022-11-04 19:53:53 +07,1667566433.0,cryptowise_fin,🐦 Bitcoin Text Network 🐦      Interaction between top words in #Bitcoin tweets!  N tweets analyzed: 7500  Dates: 2022-11-04 09:12:57 - 2022-11-04 12:43:12  Discover more 👇  https://t.co/ZHho6FNk5W      #crypto #cryptocurrency #news $BTC #BTC #bitcoin #altcoin #alts #AI  https://t.co/jInBHPwzk6,en,2
2022-11-04 19:53:40 +07,1667566420.0,kriptobattal,"AB’nin MiCA kripto para regülasyon oylaması ertelendi   ABD İşsizlik Oranı Açıklandı. (Ekim)  Açıklanan: 3,7% Beklenti: 3,6%  Önceki: 3,5%  #Btc #Bitcoin #Binance",tr,130
2022-11-04 19:53:37 +07,1667566417.0,gromley_adam17,JUST IN: A total of $3.66K has been liquidated fromv2 in the past 24 hours !  #AAVE #MATIC #CryptoNews #DeFi #cryptocurrecy #Ethereum #Polygon #BTC #Bitcoin,en,0
2022-11-04 19:53:20 +07,1667566400.0,cryptowise_fin,🐦 Bitcoin Text Analysis 🐦  Most mentioned words in tweets  Topic: #Bitcoin N tweets analyzed: 7500  Dates: 2022-11-04 09:12:57 - 2022-11-04 12:43:12  Discover more 👇  https://t.co/ZHho6FNk5W      #crypto #cryptocurrency #news $BTC #bitcoin #BTC #altcoin #alts #AI  https://t.co/tJPEi5FVas,en,2
2022-11-04 19:52:37 +07,1667566357.0,andresjoropo89,"An unexpected news from WAR could help to do this shakeout, looking for massive liquidity and finally reaching the long awaited bottom. #BTC #Bitcoin",en,0
2022-11-04 19:52:20 +07,1667566340.0,kriptoxmax,"ABD İşsizlik Oranı Açıklandı. (Ekim)  Açıklanan: 3,7% Beklenti: 3,6%  Önceki: 3,5%  #Btc #Bitcoin #Binance",tr,134
2022-11-04 19:51:58 +07,1667566318.0,obakerxo,$btc #Bitcoin   perfect👌  https://t.co/w85YnZqPnk,en,0
2022-11-04 19:51:23 +07,1667566283.0,efedemireltrade,PİYASA NE KADAR BULANIK OLURSA OLSUN BİZ HER ŞEKİLDE PARAMIZI KAZANIYORUZ💸🪙💸  #ZamGeldi #MGROS #enflasyon #eregli #sasa #forextrader #BTC #Bitcoin #ETH #Etherium #NFT #TDI #ABD #SP500  https://t.co/a9IgR6k12i,tr,5
2022-11-04 19:51:21 +07,1667566281.0,senorbonez3,"They were expecting a post-Fed crash, right? #btc #bitcoin #fed  https://t.co/RfMlgsVUkM",en,0
2022-11-04 19:51:17 +07,1667566277.0,jasthecryptoman,#BTC #Bitcoin cây h4 mh đánh giá là test đúng bài cho lộ trình lên.  https://t.co/W4NIqUMekX,vi,3
2022-11-04 19:50:22 +07,1667566222.0,flamingo8118,戻りが凄い！ #btc #bitcoin #BTC  https://t.co/BsbA4Nkz5W,ja,4
2022-11-04 19:50:04 +07,1667566204.0,efedemireltrade,TDI beklentinin üzerinde açıklandı💸🪙💸  #ZamGeldi #MGROS #enflasyon #eregli #sasa #forextrader #BTC #Bitcoin #ETH #Etherium #NFT #TDI #ABD  https://t.co/3GlIVO60ac,tr,6
2022-11-04 19:50:02 +07,1667566202.0,kriptoelectra,ABD Ekim ayı tarım dışı istihdam verisi 261.000 olarak açıklandı (Beklendi 195 bindi)  #Btc #Bitcoin #Binance,tr,170
2022-11-04 19:49:28 +07,1667566168.0,cryptoinfonet1,"Marathon Increased Its Bitcoin Hashrate By 84% In Oct, Mining A Record 615 BTC |  https://t.co/F4BA9OcIg6 #Bitcoin #Bitcoinist.com #BTC #Hashrate #Increased #marathon #Mining #Oct #Record  https://t.co/6UfFenrsuH",en,0
2022-11-04 19:49:24 +07,1667566164.0,mtgoxbalancebot,Total current balance on all known addresses* of the MtGox Trustee: 135890.97921463 BTC.   0 BTC have been moved from these addresses since 2018/05/10.   $BTC #bitcoin #mtgox mt.gox mt gox  2022-11-04T12:49:24.554Z,en,0
2022-11-04 19:49:16 +07,1667566156.0,gem_maniaa,ABD İç Gelir Servisi (#IRS) Yetkilisi Açıkladı: Yüzlerce #Kripto Para Davası Yolda  #Btc #Bitcoin #BİNANCE,tr,162
