created_at,timestamp,username,tweet,language,likes_count
2022-11-03 05:59:45 +07,1667429985.0,yourcryptolife,1 BTC equals 20409.5195 USD. #btc #bitcoin,en,0
2022-11-03 05:55:09 +07,1667429709.0,albertnelly2,📈 ETHUSD BUY signal now (severity: 3) #eth #crypto #DCA #TradingSignals #BTC #Bitcoin 2/11/202218:41:59,en,1
2022-11-03 05:54:14 +07,1667429654.0,owlman1of192,"Keeping an eye on this $btc #Bitcoin IF it falls out of wedge, I would want the bounce to come from .382 for bullish continuation. Fall to .786 would not be ideal but would near complete the PT for ascending wedge breakdown. Could end up forming larger HTF double bottom.",en,1
2022-11-03 05:52:44 +07,1667429564.0,btcprofessor,"Still in this $Btc trade, going perfectly well. Catching both sides 😈 #BTC #Bitcoin #cryptocrash #tradingsetup",en,1
2022-11-03 05:51:14 +07,1667429474.0,cryptogems_tips,Binance Prepares To Buy A Bank? CZ Has A $1 Billion War Chest $BTC #bitcoin $BNB #binancecoin,en,0
2022-11-03 05:50:50 +07,1667429450.0,pundiblack10,Please stay Patient my #Bitcoin family if your in it for the long run this won’t matter #Ethereum #altcoin #BTC #bitcoin #cryptocurrency #Binance #altcoinseason,en,0
2022-11-03 05:48:59 +07,1667429339.0,csr_dpr_btc,2022-11/3 　朝の目線👀 #BTC　#Bitcoin　#FX　#FOMC  https://t.co/wJWQD8N2oX,ja,2
2022-11-03 05:45:35 +07,1667429135.0,mitch_toland_jr,We desperately need to separate State and Money. #gold #silver #BTC #Bitcoin,en,0
2022-11-03 05:44:42 +07,1667429082.0,cryptonoobzzzz,"#STEPN #WTF ? 🤔 C'est quoi ces conneries, il donne son avis ""honnête"", il en a même pas !  #cryptomonnaie #cryptocurrency #cryptotwitter #cryptomarket #CryptoNews #btc #Bitcoin #Crypto #Move2Earn #MoveToEarn #gmt #gst #sol #nft   https://t.co/ZrE6QUc2gy",fr,5
2022-11-03 05:44:28 +07,1667429068.0,ribka_binance,"☢️ Legend ,but not many understand or know 🔶️😇 #BTC #Bitcoin #crypto #Bitcoiners  https://t.co/A1KyulfZNv",en,40
2022-11-03 05:43:19 +07,1667428999.0,kryptolance,$BTC #Bitcoin  Now it's about to pop.  https://t.co/Yy3LhHnMMA,en,0
2022-11-03 05:43:09 +07,1667428989.0,g6k5p8,"$Qntは#Oracleの唯一の確認済みの相互運用性ソリューションであるため、 #Qntの可能性は無限大です。  Qnt あたり $10,000 は SHA ALLAH で 101% 可能です かどうかではなく、いつになるかの問題です。 それまでは#DCA   #BTC  #BITCOIN  #ETH #ETHEREUM $btc $eth $link $xrp #xrp #link",ja,1
2022-11-03 05:42:26 +07,1667428946.0,kvvanz42,TOP 10 LOSERS - 7 DAYS [10 MIL - 100 MIL]  $VADER -35.0% $NEST -33.9% $TWD -31.3% $PTP -25.7% $LED -25.4% $EPIK -24.4% $TETHYS -22.6% $BRD -22.1% $BEETS -21.9% $MTV -20.4%  #Crypto #cryptocurrency #BTC #Bitcoin #ETH,en,0
2022-11-03 05:42:23 +07,1667428943.0,luckychartape,"On a medium/higher timeframe. These are the two most relevant levels of support to me for my more bullish scenarios.   If we lose this current level of support, I won't be longing until it's reclaimed, or the lower level is tapped   $BTC #Bitcoin  https://t.co/EnVSiBFGHi",en,50
2022-11-03 05:40:24 +07,1667428824.0,mry_art30,First U.S. House Hearing On Bitcoin Mining Shows Misunderstandingsvia #BTC #BITCOIN $BITCO,en,0
2022-11-03 05:40:11 +07,1667428811.0,0xindia,"🇮🇳 इंडिया बिटकॉइन(BTC) रेडिंग मूल्य 🇮🇳 ✅WazirX   :1,754,999 INR ✅CoinDCX:1,783,988 INR ✅Zebpay   :1,761,000 INR #India #BTC #Bitcoin #बिटकॉइन #BTCINR   https://t.co/z6i3Yy3BKE",und,0
2022-11-03 05:38:52 +07,1667428732.0,osaosa010417,I agree. This cycle is different from the others. #BTC #bitcoin #Cardano #matic #SAFEMOON,en,1
