created_at,timestamp,username,tweet,language,likes_count
2022-11-12 01:59:48 +07,1668193188.0,dzapatillas,Las dos últimas que posteo de @labitconf hoy! 1 BTC = 1 BTC #bitcoin @labitcoineta  https://t.co/fzaWP8NNTr,es,2
2022-11-12 01:59:48 +07,1668193188.0,cansu59764980,Sign up to FTX with my referral link and get 5% commission discount on all your transactions. Also 15 people signed up. 🚀❤️ It is not financial advice.  #FTX #FTX_Official #BTC #Bitcoin #Crypto #cryptocurrency  ➡️  https://t.co/dWiOGl2fGW 👍🏻  https://t.co/Umzq8HzVUv,en,0
2022-11-12 01:59:46 +07,1668193186.0,glriz96000325,Sign up to Binance with my referral link and get 10% commission discount on all your transactions. Also 11 people signed up. It is not financial advice.  #Binance #BNB #BTC #Bitcoin #Crypto #cryptocurrency  ➡️  https://t.co/ACkJUE6t3D 👍🏻  https://t.co/zXhohPfCP6,en,0
2022-11-12 01:59:42 +07,1668193182.0,sanal30126378,8 people signed up with this link and they pay 10% less commission on every transaction. It is not financial advice.  #Binance #BNB #BTC #Bitcoin #Crypto #cryptocurrency  ➡️  https://t.co/CvDYjf9fVS 👍🏻  https://t.co/EclmbbTUhZ,en,0
2022-11-12 01:59:41 +07,1668193181.0,nomadbitcoiner,"国内取引所ビットコイン(BTC)価格 ✅BitFlyer : 2,331,001円 ✅CoinCheck : 2,333,579円 ✅Bitbank : 2,337,108円 ✅BTCBox : 2,334,644円 ✅GMO Coin : 2,335,200円 ✅Huobi_jp : 2,337,050円 ✅Zaif : 2,334,265円 #BTC #Bitcoin #JPY 日本🇯🇵   https://t.co/VyBHIDjnKr",ja,0
2022-11-12 01:59:17 +07,1668193157.0,turknet__fiber,Sign up to FTX with my referral link and get 5% commission discount on all your transactions. Also 9 people signed up. 🚀🌴 It is not financial advice.  #FTX #FTX_Official #BTC #Bitcoin #Crypto #cryptocurrency  ➡️  https://t.co/4zXzaZmY41 👍🏻  https://t.co/YWvkTzDnSc,en,0
2022-11-12 01:58:38 +07,1668193118.0,modern_rock,Bitcoin and Crypto tanked out of nowhere... there was no signal of a bubble... how can you ever tell Crypto mania was going to end?   MUST WATCH VIDEO!! Too funny  #BTCUSD #Cryptocom #BTC #Bitcoin  #tradingIsEasy  https://t.co/ixP4vSAxXr,en,16
2022-11-12 01:58:12 +07,1668193092.0,crypto_mercados,"Estas son las reservas de #Binance. 72.000 millones de $, de los cuales el 23% es #Tether / #usdt. ⚠️Houston, tenemos un problema⚠️. Como #Tether caiga, hay un problema de 16.000 millones de $. Lo de #FTX y #FTT parecerá un juego de niños 🙄 #btc #Bitcoin #Crypto #eth #Ethereum  https://t.co/vbCCaawNxU",es,12
2022-11-12 01:57:14 +07,1668193034.0,attentioncrisis,@BobLoukas 19K? CT is filled with so many arbitrary numbers and goals and milestones. Why not 18K? Why not 20K? Why next day or two. Why not tomorrow AM or 2 weeks from now?   #Crypto is filled with so much BS LOL Good luck everyone.   $BTC #Bitcoin,en,0
2022-11-12 01:57:02 +07,1668193022.0,kriptoworldhu,"Egy Bitcoin-bálna 2011 óta először mozgatott át 3500 BTC-t új tárcákba, P2PKH-ról P2SH-ra változtatva a címformátumot. #btc #Bitcoin #crypto    https://t.co/KoEzAxuHi5",hu,2
2022-11-12 01:54:25 +07,1668192865.0,tuncaichizo,Hafta sonu uçuşa geçebiliriz #btc #bitcoin #kripto    https://t.co/VBEkbwmRvD  https://t.co/C6aOc3mSJt,tr,5
2022-11-12 01:54:20 +07,1668192860.0,pricevpartners,"“It has attempted to organise trade by design, creating a common market which is a permission- based system. Since 1992, Europe’s trade has grown much more slowly than the rest of the world"" . Read: End Times -  https://t.co/6d76Q7rsCG #mises #inflation #Hayek #btc #bitcoin  https://t.co/1lFSg4XrVK",en,1
2022-11-12 01:53:01 +07,1668192781.0,alertingcryptos,"[ $BTC ] Bitcoin, [ $ETH ] Ethereum, [ $FTT ] FTX Token   Bitcoin slips under $17K, crypto stocks tumble in reaction to FTX bankruptcy   https://t.co/rszt6q6Mpx",en,0
2022-11-12 01:52:05 +07,1668192725.0,sanpei75196862,Top 10 coins by 1-week Galaxy Score™  $ctk #certik $ltc #litecoin $btc #bitcoin $ada #cardano $vet #vechain $okb #okb $kas #kaspa $snx #synthetix $chz #chiliz $matic #polygon   https://t.co/s1HFhGAkBD,in,0
2022-11-12 01:51:37 +07,1668192697.0,sanpei75196862,Top 10 coins by 1-week Galaxy Score™  $dgb #digibyte $btc #bitcoin $xrp #xrp $trx #tron $qnt #quant $tel #telcoin $lunc #terraclassic $cel #celsius $bf #bitforextoken $xdb #digitalbits   https://t.co/Tpf2OU6sdk,nl,1
2022-11-12 01:50:48 +07,1668192648.0,maykigti,🔥👂LISTEN TO👂THIS SOUND MY FRIEND😉🔥  👑🎵@Eminem🎵👑🚨NEW !!!🚨  🎶👿Satan👿🎶Full Video👇  https://t.co/J4EAZ1boVB  🥳ENJOY MY FRIEND🥳 #MaykiGTI #Eminem #artist #rap #hiphop #NFT #NFTCommunity #music #rap #Musica #音乐 #音楽 #BTC #Bitcoin #Ethereum #gamedev #rtArtBoost #Web3  https://t.co/yR72FXn4DT,en,18
2022-11-12 01:50:42 +07,1668192642.0,montegoomba,#Catholic #Christianity @YSL #Saints #allsaintsday  baby dick jesus baby dick jesus baby dick jesus baby dick jesus baby dick jesus baby dick jesus Think today of all the homosexuals. Praise be.  @btc #Bitcoin #leaked #studentloanforgiveness #Kherson #ShoaibMalik #BanDrishtiIAS,en,0
2022-11-12 01:49:59 +07,1668192599.0,trader_joe_lpp,😂.  And wait until #btc #Bitcoin is at $8K.  BUT HOLD THE LINE. 😂. 🩸⚠️🩸⚠️🩸🩸,en,6
2022-11-12 01:49:36 +07,1668192576.0,joeinska,#BTC #Bitcoin price $16874 2022-11-11 20:49,en,0
2022-11-12 01:49:23 +07,1668192563.0,mtgoxbalancebot,Total current balance on all known addresses* of the MtGox Trustee: 135890.97921463 BTC.   0 BTC have been moved from these addresses since 2018/05/10.   $BTC #bitcoin #mtgox mt.gox mt gox  2022-11-11T18:49:23.109Z,en,0
2022-11-12 01:48:44 +07,1668192524.0,shibainuhodler,$SHIB is the second biggest holding of @cryptocom after $BTC Bitcoin.,en,319
2022-11-12 01:48:12 +07,1668192492.0,token_platforms,The current price of Bitcoin is 16958.68 US$.   #btc #bitcoin   Follow us + RT,en,1
2022-11-12 01:47:15 +07,1668192435.0,rmahdx,I'm remaining bearish here. RSI rising but price is going lower. I am exercising extreme caution.  The FTX bankruptcy has already snowballed to BlockFi. I don't believe it will end there and the technicals point to it.  #btc $btc #bitcoin #crypto #cryptocrash  https://t.co/aLS2Car6Ko,en,0
2022-11-12 01:47:11 +07,1668192431.0,okanyksel07,Ben ne yazık ki çözdüm  #btc #Bitcoin,tr,0
2022-11-12 01:46:07 +07,1668192367.0,cryptocharts,Thoughts on $BTC #Bitcoin! See charliebveg's idea on TradingView below.  https://t.co/hApkTkO3pj,en,0
2022-11-12 01:46:06 +07,1668192366.0,shitcoincharts,Thoughts on $BTC #Bitcoin! See TheDataGuyLOL's idea on TradingView below.  https://t.co/QLAQCwyiUE,en,0
2022-11-12 01:46:01 +07,1668192361.0,us_arbitrager,"🇺🇸 U.S Crypto Exchange 🇺🇸 ✅BTC Trading Volume(24hours)  1⃣Coinbase : 61,954 BTC  2⃣Binance-us : 16,881 BTC  3⃣Gemini : 2,425 BTC  4⃣Bitflyer-us : 427 BTC  5⃣Bittrex : 249 BTC #Bitcoin #BTC #UnitedStates #America  https://t.co/6PHxCAqoY9",en,0
2022-11-12 01:45:19 +07,1668192319.0,jumplinealerts,BTCUSDT [5m]: MACD Cross Down  $BTC #BTC #Bitcoin  https://t.co/vBqgQ3ssVa,en,0
2022-11-12 01:45:17 +07,1668192317.0,raishiz1,Crypto News: Philanthropic FTX Foundation Sunsets Operations Amid Bankrupt Exchange's Fallout – Bitcoin News ;  https://t.co/QhzBC3Vgcd ----- #BTC #Bitcoin #ETH #Cryptocurrency #cryptoupdate #Crash #Bullish #Bearish #Ethereum #Binance #BNB,en,1
2022-11-12 01:44:54 +07,1668192294.0,crypto_mercados,"El CEO y fundador de #CryptoCom  @kris acaba de compartir la ""prueba de reserva"" de las billeteras frías del exchange y... ¡FLIPAD! Tienen más #SHIB que #ETH. De los casi 3.000 millones de $ tienen 584 Millones de $ en #shiba 👀¿Qué opinas? #btc #bitcoin #shibainu #Crypto #ETH  https://t.co/54EsCA1tBL",es,38
