created_at,timestamp,username,tweet,language,likes_count
2022-11-03 10:59:01 +07,1667447941.0,uglyoriginal1,@ltngventures This is reality of #BTC #Bitcoin  https://t.co/J9HyjuGiHS,en,3
2022-11-03 10:58:45 +07,1667447925.0,karson43771922,#btc #bitcoin 🚀🔥 I'm still bullish !,en,1
2022-11-03 10:58:00 +07,1667447880.0,wallstreetlad,Past 2 years is the most shitty years.. Let alone for the next upcoming 2 years.  #normies #BTC #Bitcoin #Crypto  https://t.co/MjxrnPgTzq,en,0
2022-11-03 10:55:17 +07,1667447717.0,danmorse17501,Tip🔥: It will also change your life. I already buy BNXA FRA: AC00 stock. Big profits waits. Thank me later for that hint🔥  #btc #bitcoin #defi #nft,en,3
2022-11-03 10:52:03 +07,1667447523.0,xxahmed_50,من القناه الخاصة 💰  عرض عل قناة الخاصة قادم 👀⏳🔥  @Xxahmed_50  رابط قناتنا التلجرام بالبايو 🌹 #btc #Bitcoin #عملات_رقمية #كريبتو #تداول #تحليل_الفني  https://t.co/wQCxf6enmp,ar,1
2022-11-03 10:52:01 +07,1667447521.0,cryptocoreyy36,HOW WAS YOUR DAY PROBABLY NOTHING !#BTC #Bitcoin,en,0
2022-11-03 10:50:25 +07,1667447425.0,franziflor2944,$BTC #Bitcoin #BTC #Altseason2022 I bought bitcorn🌽 at 39kif it breaks down I delete,en,0
2022-11-03 10:48:33 +07,1667447313.0,fma3838,#arusdt  Anlık 9.80 den verdiğimiz coin 17.80 görerek tam   olarak   % 82 kar verdi   Hep diyorum burayı dinle para kazan para 💸💸💸💸💸💸💰💰💰💰  #ar  #btc    #bitcoin    #altcoins #altcoin #coin #binance    #bitexen #kripto #dolar #borsa #cripto #Crypto,tr,10
2022-11-03 10:42:46 +07,1667446966.0,saidirogan236,Tornado Cash is a so-called “mixer” service that allows cryptocurrency owners to protect their anonymity by mixing the consequential traces of information on individual transactions recorded thanks to blockchain technology. #btc #Bitcoin #cryptoart #Crypto,en,0
2022-11-03 10:42:29 +07,1667446949.0,meta2140espanol,Sorare vendió más NFT en octubre que cualquier otro juego P2E  #metaverso #cripto #criptomonedas #nft #ai #art  #btc #bitcoin #español  https://t.co/dS4rZkijLP,es,2
2022-11-03 10:39:25 +07,1667446765.0,kalababas,"$MASK hit 5$ 🔥🔥🔥🔥💸  I am fully out now...guys trail Stoploss if you holding,I think $Rad can do similar already we 18% up on #Rad from entry  $AR #AR $BTC #BITCOIN $MINA  https://t.co/n34SkHouCm",en,6
2022-11-03 10:36:59 +07,1667446619.0,jonasnrdstrm,📈 ETHUSD SELL signal now (partial) #eth #crypto #DCA #TradingSignals #BTC #Bitcoin 3/11/2022@3:36:59,en,1
2022-11-03 10:35:42 +07,1667446542.0,jonasnrdstrm,📈 ETHUSD SELL signal now (partial) #eth #crypto #DCA #TradingSignals #BTC #Bitcoin 3/11/2022@3:35:42,en,1
