created_at,timestamp,username,tweet,language,likes_count
2022-10-25 22:59:49 +07,1666713589.0,haley918307,Nhanh chân :))) #btc #Bitcoin  https://t.co/AUKDR3DFmx  https://t.co/IO6qYPks5O,vi,0
2022-10-25 22:59:26 +07,1666713566.0,hey_shortman,#BTC #bitcoin  https://t.co/XeTqFZHgeB,qme,2
2022-10-25 22:58:58 +07,1666713538.0,teknikciniz,Evet her şartta kâr realizesi ve stop kullanmak şart arkadaşlar. Bunu da hatırlatmış olalım tekrardan.   Bol kazançlar dilerim dostum   #btc #bitcoin,tr,117
2022-10-25 22:58:36 +07,1666713516.0,pablocrypt0,$MATIC  * الهدف الاول ربح 18%   الماتيك رائع جداً جداً مستمر فيها   #btc #bitcoin البتكوين  https://t.co/hulcri7AMF,ar,1
2022-10-25 22:58:26 +07,1666713506.0,toroscrypto,Big TP level here at the nPOC   $btc #bitcoin  https://t.co/q5zEtSlEub,en,4
2022-10-25 22:58:19 +07,1666713499.0,chartstriker,"#Bitcoin breaking a bit above 2nd resistance rn. Question is, will it close above it?  There's also a hint of Bearish Divergence showing on 4hrly.   #cryptocurrency #crypto #TradingView #trading #btc #bitcoin #Ethereum #eth #education #xrp #Binance #stocks #matic #altcoin",en,0
2022-10-25 22:57:56 +07,1666713476.0,don_major2022,"$BTC Bitcoin running. Almost approaching the Oct 13th resistance at $19,939.  https://t.co/SS4SVyhzLt",en,0
2022-10-25 22:57:28 +07,1666713448.0,atnana_crypto,"#ด่วน! ราคา #BTC พุ่งขึ้นอย่างรุนแรง จะยืนเหนือ $19,800 แล้วไปต่อที่ $20,400 ได้หรือไม่? #btc #Bitcoin  https://t.co/zkeAd3Fhxk",th,1
2022-10-25 22:57:20 +07,1666713440.0,kimyageradam,"Sadece bir cümle yazıp, 3 adet resim paylaşacağım. Anlayana ne mutlu..  Haydi hayırlı olsun.  #BTC    #Bitcoin  https://t.co/bl5rqNor8Z",tr,0
2022-10-25 22:57:18 +07,1666713438.0,cryptedsoap,If #btc can break and hold as support the last resistance i think it can go up to 23k. At 23k i will re-evaluate the situation.  #btc #Bitcoin  https://t.co/aaJOKoDivq,en,6
2022-10-25 22:57:06 +07,1666713426.0,fxigtrades,trades closed in good profit.  #BTC #Bitcoin #NFT #NFTs #ETH #Ethereum #Crypto #cryptocurrency #investing #NFTcommunity #Forex #Stocks #trading #pips #nftart #xrpsec #Metaverse #MetaverseNFT #XRP #SPX500 #StockMarkets #PokemonScarletViolet #SaudiArabia #Kanye Addidas  https://t.co/aBQVgHKK1H,en,3
2022-10-25 22:56:58 +07,1666713418.0,cryptorul3s,Send #btc #Bitcoin TO THE MOOOOOOOOOOON GUYS,en,1
2022-10-25 22:56:56 +07,1666713416.0,kocur_emrah,#btc #Bitcoin nekadar uzun görelim  https://t.co/slniHJggJl,tr,0
2022-10-25 22:56:40 +07,1666713400.0,sumith_bs,I can smell Breakout tweets everywhere 😄 #btc #bitcoin #crypto,en,1
2022-10-25 22:55:46 +07,1666713346.0,strick_gold,$Lunc Toujours en attente d'un rechargement dans la zone des 14.000 à partir d'ici les choses devrait bouger x2/x3/x8🔥 à venir #Luncarmy fera taire beaucoup de monde $Crypto $BTC #Bitcoin Envoyons Le 🚀 #LUNCCOMUNNITY  https://t.co/qZ2RnGlE1I,fr,9
2022-10-25 22:55:37 +07,1666713337.0,cryptotiks_,Bölgede sevdiğimiz mumlarla yukarı hareket gördük. Üstteki mor kutuyu satış tepkisi verip vermemesine göre izlemek gerek. Hurra diyip fiyat buraya geldi poz açayım yok. Satış tepkisi varsa oyuna dahil olurum. Yoksa zaten longlar para basıyor :)  #btc #bitcoin #bnb #binance #eth  https://t.co/u6JUt28I8e,tr,8
2022-10-25 22:55:34 +07,1666713334.0,collavinijuanma,"#btc #Bitcoin que capa caída que andas amiga amigo, te tiro todo, ya queres tirar a la mierda el mercado, las crypto tu wallet QUE TE PASO LOCO  https://t.co/xaxbR817T5",es,1
2022-10-25 22:53:52 +07,1666713232.0,pennytogreen,$BTC #Bitcoin looking hot  https://t.co/U3bYqA9hpW,en,0
