created_at,timestamp,username,tweet,language,likes_count
2022-11-08 17:58:53 +07,1667905133.0,eye_cloud_34,"$btc #btc #bitcoin is trash IMO It may well go to 100 or 200k but I'm not a gambler, I don't follow #scammers, #pumpers or #furu'spumpers are probably guys that bought at 40, 50 or 65k stuck in deep RED I trade charts, I help you trade charts. Phukk #Hopium",en,0
2022-11-08 17:58:46 +07,1667905126.0,kenonitro,#lunc $lunc will recover to ... until 2027 #crypto #btc          #bitcoin,en,0
2022-11-08 17:58:37 +07,1667905117.0,pablo_slow,#bitcastle  #crypro #Airdrop #AirdropCrypto  #BTC  #Bitcoin  #Giveaway,qht,0
2022-11-08 17:57:59 +07,1667905079.0,abod_crypto,🚨فريم اسبوعي الأخطر  والأكثر دقة   دايفرجن سلبي اسبوعي على ماكد دايفرجن سلبي rsi   كسر 16.222 يبداء رعب حقيقي  #BTC #Bitcoin #ETH #Binance #بتكوين #عملات_رقمية #FTX  https://t.co/VDG83TFlLq,ar,20
2022-11-08 17:57:23 +07,1667905043.0,oujdi2mars1,$FTT IS SCAM ? #ElonMusk #Binance #btc #Bitcoin #FTX,hu,1
2022-11-08 17:56:24 +07,1667904984.0,lujano09,#crypto #cryptotrading #cryptotrader #btc #BTC #Bitcoin #short,qht,1
2022-11-08 17:55:48 +07,1667904948.0,datapoolapp,Btc Twitter Sentiment Analysis   Last 1 Day #btc #bitcoin #cryptocurrency More Detail 👉 https://t.co/iiYqSFSXOh  https://t.co/dfcUDrIXBh,en,0
2022-11-08 17:55:14 +07,1667904914.0,elizabe46259716,#Cryptocurrencies are the finest of the 1000 ways to become poor #cryptocrash #BTC #Bitcoin #cryptocurrency #LUNC #SOL,en,0
2022-11-08 17:54:16 +07,1667904856.0,khasmetli,#band analizide başarılı oldu :) Dünden bugüne bir lambo parası çıktı 🤠  #btc #Bitcoin #binance #bnb #LUNA #DOGE #dxy #eth #Ethereum #FTX  https://t.co/KYkJBkJfGf,tr,1
2022-11-08 17:53:04 +07,1667904784.0,alertingcryptos,"[ $BTC ] Bitcoin, [ $ETH ] Ethereum, [ $FTT ] FTX Token   FTX Exchange Fixes Withdrawal Complaints From Users During High Token Activity   https://t.co/JwoUMKH2Lw",en,0
