created_at,timestamp,username,tweet,language,likes_count
2022-11-10 09:59:58 +07,1668049198.0,olabisiomotay14,"In the future, #VenusDAO will integrate many industries, organize multi -language platforms, carry out global business collaborative operations, and create a world's first overall #NFT comprehensive platform. #DAO #BNB #BTC #Bitcoin #BNBchain  #venusDAO #venus",en,1
2022-11-10 09:59:15 +07,1668049155.0,raishiz1,"Crypto News: Brussels to Put Out Digital Euro Law Shortly, ECB’s Lagarde Says – Finance Bitcoin News ;  https://t.co/L8KvQsRBOF ----- #BTC #Bitcoin #ETH #Cryptocurrency #cryptoupdate #Crash #Bullish #Bearish #Ethereum #Binance #BNB",en,1
2022-11-10 09:58:45 +07,1668049125.0,xrp_mrq,I am glad my biggest bag is XRP #XRP #XRPCommunity #BTC #Bitcoin #BitcoinCrash,en,2
2022-11-10 09:58:43 +07,1668049123.0,btc_ath,Im broke af now wtf did you guys do #btc #bitcoin,en,0
2022-11-10 09:57:46 +07,1668049066.0,nftshopmarket,Join our facebook group to see the best new NFT Projets!  https://t.co/DsvzWFY5Ix  #nft #nftartist #nftcommunity #nftcollectors #nftdrop #nftcollectibles #nftartwork #nftartgallery #nftcollection #cryptocurrency #solana #eth #ethereum #btc #bitcoin #btcusd #crypto #cryptoart  https://t.co/3VVo7GX4hx,en,8
2022-11-10 09:56:33 +07,1668048993.0,cherieyeol,@FTX_FTT_BINANCE #ftx #ftt $ftt #binance  #bnb  $btc #bitcoin  #btc  $bnb,in,0
2022-11-10 09:55:58 +07,1668048958.0,andrewholmes01,"Cryptocurrency market   Pure speculation   Fork in road for life outcome almost based purely on entry/exit timing of trades  Even if didn’t in God, would begin starting to regularly pray?  #crypto #btc #bitcoin #ftt #auspol #ftx #binance #celsius #lunc #eth #dogecoin @3AW693",en,1
2022-11-10 09:55:56 +07,1668048956.0,pablocrypt0,🚨  لو فلوسك busd حولها usdt بسرعه واستفد من هذا بالبومب الغريب كم دولار مجاني😂  #btc #bitcoin البتكوين  https://t.co/81zCt2FtDR,ar,2
2022-11-10 09:55:56 +07,1668048956.0,bybitking,#btc  #bitcoin   #ビットコイン  ３日足DC 🌚  あまり良くない状況ですね😇  https://t.co/mmkZVAwrni,ja,0
2022-11-10 09:55:20 +07,1668048920.0,junko_crypto,#BTC  #Bitcoin  #ビットコイン   ここまで下がるとリバ狙いのロングを狙いたくなりますが、大局はまだまだ下です。  暴落に乗れなかったり、ロングで焼かれた投資家を失意のドン底に突き落とす下落はまだまだ続きます。  https://t.co/NmFKsd16Qh,ja,0
2022-11-10 09:54:01 +07,1668048841.0,alertingcryptos,"[ $BTC ] Bitcoin, [ $FTT ] FTX Token   Bitcoin hits lowest price in two years as Binance cancels FTX acquisition   https://t.co/xioOaQidGe",en,0
2022-11-10 09:51:46 +07,1668048706.0,mrfourtoeightio,"Well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free”",en,0
2022-11-10 09:51:27 +07,1668048687.0,0xmiyyaauwcityx,@FTX_FTT_BINANCE #ftx #ftt $ftt #Binance #bnb       $btc #Bitcoin #BTC $bnb,in,0
2022-11-10 09:51:18 +07,1668048678.0,pittbulltrading,Let the ripple effect begin!   $BTC #Bitcoin $ETH $SOL $XRP $DOGE $SHIB $MATIC $DOT $FTT $BNB #Crypto #cryptocrash,en,3
2022-11-10 09:51:09 +07,1668048669.0,seven_crypto7,#BTC #Bitcoin   分割買いの仕方がわからないって人は元ツイを参考に↓👍  この時は19000ドルだったから、これより有利にいけるね。  10000ドル以下まで下がる事は考えていない。 可能性は0ではないけどね。,ja,5
2022-11-10 09:49:49 +07,1668048589.0,cryptokrsnan,@rovercrc Probability is very high. Maybe in a few days. or Maybe 🤔🤔today.  #BTC #Bitcoin #cryptocrash #cryptocurrency,en,0
2022-11-10 09:49:40 +07,1668048580.0,100xbillionaire,More dip coming #Btc #Bitcoin   Stay #SAFU,en,1
2022-11-10 09:48:03 +07,1668048483.0,coinboard,"Bitcoin Price Plunges 15%, Can Buyers Save The Key $15K Support?  https://t.co/jX3e65eYNC #BTC #bitcoin #btcusd #BTCUSDT",en,1
2022-11-10 09:48:02 +07,1668048482.0,cappcoinscrypto,"Bitcoin Price Plunges 15%, Can Buyers Save The Key $15K Support?  https://t.co/2L1RegEfQH #BTC #bitcoin #btcusd",en,0
