created_at,timestamp,username,tweet,language,likes_count
2022-11-11 21:59:15 +07,1668178755.0,selcanmrt,Kanalıma abone olup bildirimleri açmayı unutmayın 🍀 #btc #bitcoin #altcoins #altın #gümüş #shibainu #Etherium #DOGEUSDT #DolarTL #Euro #bist #finansalastroloji    https://t.co/b2X8At05yq,tr,25
2022-11-11 21:58:59 +07,1668178739.0,ultimominutootc,"El Salvador ahora ha bajado un 60% en sus tenencias de bitcoins, de $105 mil millones a $41 mil millones, según Bloomberg.  #btc #bitcoin",es,4
2022-11-11 21:58:59 +07,1668178739.0,tamerofbtc,#Bnx Update: 4.5r booked.✅  #Btc #Bitcoin  https://t.co/UPdrlM2ypq,en,0
2022-11-11 21:58:56 +07,1668178736.0,francis30027219,Perfect Tag 🤙 nPOC = Hack $btc #bitcoin  https://t.co/1u63ZNe22M,en,0
2022-11-11 21:58:49 +07,1668178729.0,eagleatabey,"Kıbrıs regülatörü #FTX'in AB işletme lisansını askıya aldı.   #DeFi platformu DFX Finance saldırıya uğradı. Bilinmeyen bir saldırgan, DFX'ten yaklaşık 7,5 milyon dolar çaldı.  #Btc #Bitcoin",tr,245
2022-11-11 21:58:43 +07,1668178723.0,cryptogamee,You know this job @CryptoCapo_ #BTC #bitcoin #Binance,en,1
2022-11-11 21:58:12 +07,1668178692.0,bosol2419,こんな簡単でいいんですか？  半利確で勝ち確定です✌️  参考にショートされた方は爆益ですね。 いいね＆RTで拡散お願いします🙇  #BTC #Bitcoin #ETH  https://t.co/sf6qeD2PI8,ja,1
2022-11-11 21:56:55 +07,1668178615.0,aosoraika,$BTC #BTC #Bitcoin 全然こないんだが🧑‍⚕️ なんなら13500きてほしい👷,ja,1
2022-11-11 21:56:33 +07,1668178593.0,serkan75676202,"$btc #btc       #Btc       #bitcoin       #BTC       #Bitcoin     #binance     📣THE MARKET HAS ALREADY PRICED THIS. AFTER A SHORT LIMITED FALL, GET READY FOR A QUICK RISE TO $20,000 AGAIN⬆️⬆️⬆️",en,0
2022-11-11 21:55:18 +07,1668178518.0,jumplinealerts,BTCUSDT [5m]: Volume Spike  $BTC #BTC #Bitcoin  https://t.co/uxq9PadLjA,en,0
2022-11-11 21:55:14 +07,1668178514.0,drbufett,Can't Alameda just pay back FTX??? #FTX #SBF $GBTC $BTC #BITCOIN $MARA $RIOT $BITO @saylor @APompliano @Scaramucci,en,1
2022-11-11 21:54:51 +07,1668178491.0,bigmoney_for,"$btc #bitcoin aight now that FTX finally files for bankruptcy we can pump again, ok?",en,0
2022-11-11 21:54:28 +07,1668178468.0,forty2five1,T minus 6 minutes #BTC #Bitcoin   consumer sentiment print should be a catalyst,en,0
2022-11-11 21:54:03 +07,1668178443.0,alertingcryptos,$BTC Bitcoin | $NEO Neo | $ETH Ethereum | $ONT Ontology     https://t.co/5gRTe8xNOR  https://t.co/XZ3RpkvrYk,en,0
2022-11-11 21:53:37 +07,1668178417.0,cryptohuntertr,Use it  #btc #bitcoin,en,19
2022-11-11 21:52:51 +07,1668178371.0,0x_cryptooolong,Cuantos liquidados por aquí por sobre apalancarse ? 🔥 #btc #bitcoin #altcoins,es,0
2022-11-11 21:51:26 +07,1668178286.0,kripto_ny,17.1k$ dan tekrar shortladım. 17.5 üzeri 15 dk kapanış stop. $btc #bitcoin #ethereum $eth #ftx $ftt $sol $bnb,tr,0
2022-11-11 21:51:12 +07,1668178272.0,billions777888,#BTC #Bitcoin This is the Bullish PIVOT   BTFD!!!  $MARA $HUT $RIOT $BKKT $ETH $LTC $LINK $QNT,en,0
2022-11-11 21:50:28 +07,1668178228.0,mremretrade,21380'den ve 18200'den iki kez short işlemlerle piyasanın üstünden girip altından çıktık. Sadece @FTX_Official değil tüm borsalar sahtekarlar tarafından yönetilir. Boğada güvendirir ayıda kaçarlar. Yüzlerce kez belirttim bunu...  #btc #bitcoin $btc,tr,56
2022-11-11 21:50:18 +07,1668178218.0,jumplinealerts,BTCUSDT [5m]: Volume Spike  $BTC #BTC #Bitcoin  https://t.co/pjci8mGy9c,en,0
2022-11-11 21:50:12 +07,1668178212.0,weporiwoer,"WELL, the good news is people who were waiting to buy Bitcoin under $10,000 will be able to do so. 😭😭🤧 #btc #bitcoin #sbf $ftt #shortit",en,3
2022-11-11 21:50:02 +07,1668178202.0,mrdatabot,🤖 Acabo de cerrar ✋ mi posición en BTCUSDT @ $16984.00 y abrí una posición LONG ☝️ en BTCUSDT @ $16982.40  #BTC #Bitcoin #BTCUSDT #BTC $BTC $BTCUSD,es,0
2022-11-11 21:49:42 +07,1668178182.0,btc_pd_alerts,💥💥💥💥💥💥 Dump Alert!📉 [3499 BTC] @ 17002 USDT #BTC #Bitcoin #Crypto #Cryptocurrency,no,0
2022-11-11 21:49:35 +07,1668178175.0,royaloakinc,"1/ Sold big portion of #crypto yesterday, even huge winners bought day before  If you haven't learned by now that #HODL DOESN'T WORK in BEAR MARKETS, there's no hope for you  Since OCT 21 we've been saying how trash $BTC looked, SEPT 2021 we began warning #BTC  #Bitcoin $ETH  https://t.co/EJ9m0VVIIq",en,0
2022-11-11 21:49:11 +07,1668178151.0,coinsonarbot,$AAVE volume boost! 69 times the average volume in #AAVE to $BTC pair (Binance) 👀 Net 1 min volume: +3.363 BTC #Bitcoin 24h Vol: 74.93 BTC  https://t.co/G5jPizVTm2,en,0
