created_at,timestamp,username,tweet,language,likes_count
2022-11-04 11:57:41 +07,1667537861.0,joselinmane92,"you are a cheat It is enough to deceive the simple, Bitcoin will collapse to zero, I swear to God, they will steal all your money. It is a big gang to steal the money of simple people with low income. #BTC   #Bitcoin",en,0
2022-11-04 11:56:41 +07,1667537801.0,cavazosm173,"In a few years, we won't be talking about how many Bitcoin you own. We will be talking about how many Satoshis you have. $Btc #Bitcoin $ZIL $ETH $LTC $XRP $LINK $ICX $MATIC $XTZ $ALGO $XLM $ATOM $DOT $ADA $EOS $wan #cryptocurrency",en,0
2022-11-04 11:55:02 +07,1667537702.0,mrdatabot,🤖 Acabo de cerrar ✋ mi posición en BTCUSDT @ $20312.40 y abrí una posición SHORT 👇 en BTCUSDT @ $20312.40  #BTC #Bitcoin #BTCUSDT #BTC $BTC $BTCUSD,es,0
2022-11-04 11:54:28 +07,1667537668.0,cwfdkqqnt00650,Returns in the last day for #BTC #Bitcoin Price now: $20326 1 hour 0.06% 3 hours 0.28% 6 hours 0.57% 12 hours 0.26% 24 hours -0.14%  2022-11-04 06:42  https://t.co/OukNnAC00F,en,0
2022-11-04 11:53:22 +07,1667537602.0,joeinska,#BTC #Bitcoin price $20319 2022-11-04 06:53,en,0
2022-11-04 11:53:11 +07,1667537591.0,san900069,$IOTA near the bottom of the Elliott channel again. I'm waiting a big wave 3 in the next months. IOTA/BTC 1d. #IOTA #BTC #Bitcoin,en,1
2022-11-04 11:53:01 +07,1667537581.0,alertingcryptos,"[ $BTC ] Bitcoin, [ $DOGE ] Dogecoin   Dogecoin Slides To Support Of $0.11; These Indicators Point To Bearish Weakness   https://t.co/kQspT2H0ft",en,0
2022-11-04 11:52:48 +07,1667537568.0,0xcryptochan,2⃣ 历史上，该指标约有7次跌入底部区间，其中6次发生在牛回之前（红圈），一次发生在断崖跌之前（蓝圈）。  当前该指标再次跌入底部区间。  #BTC #Bitcoin  https://t.co/CbtxbMEUTZ,zh,14
2022-11-04 11:52:47 +07,1667537567.0,mikedausend4,"I wonder if someone still thinks it is B....SH  🙄😴!!!  Continue the nap, buddy 💤💤🌹  #BTC #Bitcoin #cryptocrash #cryptocurrency",en,0
2022-11-04 11:52:43 +07,1667537563.0,theshaq27393,#metaverse_town #metaverse #crypto #token  #meta #Metaverse #meta #crypto #BTC #bitcoin,qht,0
2022-11-04 11:52:20 +07,1667537540.0,cryptoyr6,$ltc perfect cup and handle.. next leg up incoming   #litecoin $btc #bitcoin $eth $xrp $lunc $doge $shib $band $vet $xmr $mask $bnb #kucoin #binance #ltc  https://t.co/QeH1QI1XO1,en,1
2022-11-04 11:51:37 +07,1667537497.0,ktm6867,"Mid-zone support broke, but I must say.... the wedge is still kinda valid tho' 😁#BTC #BITCOIN #cryptocurrency",en,0
2022-11-04 11:51:22 +07,1667537482.0,e1h4n0627,gm. Likely a relief bounce here then lower #btc #Bitcoin #eth #xrp #FED,en,0
2022-11-04 11:51:11 +07,1667537471.0,hbdwinzelx56,TOP 10 LOSERS OF THE DAY - 24H [MC &amp;gt;=1 BIL]  $POKT -12.2% $STX -8.3% $TIME -5.3% $TFUEL -3.5% $IOTX -3.2% $ADA -2.7% $ETC -2.3% $NEAR -2.3% $FLOW -1.8% $ROSE -1.8%  #Crypto #cryptocurrency #BTC #Bitcoin #ETH,en,1
2022-11-04 11:51:03 +07,1667537463.0,dedov_rowdyblr, https://t.co/nOITjgkZPr #Remitano #btc #Bitcoin,qme,0
2022-11-04 11:49:57 +07,1667537397.0,drbitocin,"$amzn Dec 99 to Oct 01, I bet most people decided to stay away here. Reminds me of $BTC #Bitcoin  https://t.co/7kjvV6ZVLh",en,0
2022-11-04 11:49:46 +07,1667537386.0,as_chuks28,World Bank sees 'pronounced slowdown' in global growth as COVID and inflation pressures bite. #btc #bitcoin #BTFD,en,0
2022-11-04 11:46:02 +07,1667537162.0,drunkiel18,🚨It's the moment🚨 Crypto never going away 📈🚀💎#SAFEMOONOMICSX #SAFEMOONOMICS#SAFEMOONOMICSARMY#SAFEMOONV2 REWARDS12% #buythedip #Binance#BinanceSmartChain #smartchain #BTC #Bitcoin #Bitcoinpump #ETH #Ethereum #DeFi #Batman#BNB #BUSD#CoinMarketCap#NFT #CoinGecko,en,1
2022-11-04 11:44:04 +07,1667537044.0,eduapintmans,Btc #Bitcoin,und,0
2022-11-04 11:43:38 +07,1667537018.0,anechkatvoya76,RET is the Future Website:Buy: Pancake swapContract :0x10b9dd394467f2cfbc769e07e88dc7e2c41b0965#RET #Retoken#Renewable_energy_token #Ret_to_the_moon #Retmetaverse#RETNFT #Save_the_Earth #1000xgem #btc #bitcoin,en,0
