created_at,timestamp,username,tweet,language,likes_count
2022-11-07 16:59:34 +07,1667815174.0,zxpalgg72,"#cryptocurrency #btc #bitcoin Good morning guys, Did Some workout and now ready to do Some TA and FA.",en,0
2022-11-07 16:59:17 +07,1667815157.0,blake96631775,$BTC #BTC #Bitcoin $38K EXACTLY AS PREDICTED !!!💯💯💯WHAT'S GOING TO HAPPEN NEXT❓❓❓WATCH MY 2 MINUTE VIDEO📺📺📺,en,1
2022-11-07 16:58:55 +07,1667815135.0,robhonig,"Own songs, sounds included.. nice .. #Daily #Weather #Report by Sir Krown  @KrownCryptoCave from #Suomi #Finland #Crypto #Bitcoin #BTC $BTC ""Bitcoin Run If This Happens On Price Today"" weekly #DXY   https://t.co/q9yNl9xeac  https://t.co/09dRfycjqa",en,0
2022-11-07 16:58:54 +07,1667815134.0,robhonig,"Own songs, sounds included.. nice .. #Daily #Weather #Report by Sir Krown  @KrownCryptoCave from #Suomi #Finland #Crypto #Bitcoin #BTC $BTC ""Bitcoin Run If This Happens On Price Today""   https://t.co/q9yNl9gb8c  https://t.co/MENGY3sCdL",en,1
2022-11-07 16:57:36 +07,1667815056.0,007clock,・・買うのもう少し待ったほうが良さそうですな😃  #btc #bitcoin #ビットコイン,ja,0
2022-11-07 16:53:31 +07,1667814811.0,kripto_fenomen,#btc #Bitcoin long yönlü işlem aldım güzel destek  https://t.co/JZ0p1xuYJP,tr,351
2022-11-07 16:52:40 +07,1667814760.0,coinologdr,İstek üzerine #loka  Pembe bölgeyi korursa harmonik formasyon hedeflerini etiketler ile belirttim. Mavi çizgilerde de oyalanacaktır. Pembe altı stop düşünülebilir.  YTD #btc #bitcoin #coin #kripto  https://t.co/8jcChUfv7L,tr,6
2022-11-07 16:51:14 +07,1667814674.0,proffesor_997,الحكومة الصينية تنفي الانباء عن اعادة فتح الصين و التخفيف من سياسة الاغلاقات  الشارت أولا ثم الأخبار 🟢🔴🟢🔴🟢  #btc #Bitcoin #عملات_رقمية #اخبار #بتكوين,ar,10
2022-11-07 16:51:06 +07,1667814666.0,superswingtrade,✅ clean support by volume past few weeks.  ✅check at 69k how volume did not support.  A simple volume analysis will save your account along with other indicators.   #btc  #bitcoin  https://t.co/dO2oQYh6kh,en,0
2022-11-07 16:50:47 +07,1667814647.0,rasitcoin1,Bitcoin 1-week activity:  Current price: $20.73K +0.09222% Avg social contributors: 10.85K +3.11%  https://t.co/mieOzDpanw $btc #bitcoin,en,1
2022-11-07 16:49:44 +07,1667814584.0,laralelel,@cryptojack #BTC #Bitcoin,qme,0
2022-11-07 16:49:19 +07,1667814559.0,crypto2__9,what will happen to the price  @FTX_Official ?                       #Crypto #Blockchain #Btc #Bitcoin #trade #Ftx,en,0
2022-11-07 16:49:17 +07,1667814557.0,fxcrypto,#BTC #Bitcoin $BTCUSD #Crypto嫩妹会所 #cryptocurrencies  Current resistance Red shaded zone.  Key support levels - Yellow line and blue line . Break below blue line new lows very probable  https://t.co/BBoGCKnRK4,en,0
2022-11-07 16:49:10 +07,1667814550.0,jasthecryptoman,Tinh mắt hơn nữa này :))) #BTC #Bitcoin  https://t.co/2v2tmeUOky,vi,7
2022-11-07 16:48:37 +07,1667814517.0,kevvin_andre1,How long a period of time? 🤔 #BTC #Bitcoin,en,0
