created_at,timestamp,username,tweet,language,likes_count
2022-11-03 11:59:56 +07,1667451596.0,seven_crypto7,暴落を幸せに感じるぐらいの気持ちじゃないと、相場で儲ける事はできないと思う。  「暴落したから胃が痛い」じゃなくて、「暴落した！ラッキー買い増せるやん！」ぐらいの心意気。  現物の含み損なんて気にする必要ないんやから。 現物買い下がり作戦がベストよ。 #BTC #Bitcoin,ja,5
2022-11-03 11:57:18 +07,1667451438.0,aishakh19035278,#IndianArmy collaborates with local educational entrepreneurs to provide subsidised tuition to less privileged students of Surankote area in District Poonch (J&amp;K).  #WeCare #ShiningJK #wecan #helpinghand #newprofilepic #ETH #EtsySeller #TikTok #NFTGiveaway #BSC #BTC #Bitcoin  https://t.co/vLUtRtHXxy,en,1
2022-11-03 11:56:50 +07,1667451410.0,abeedahakhtar,#IndianArmy collaborates with local educational entrepreneurs to provide subsidised tuition to less privileged students of Surankote area in District Poonch (J&amp;K).  #WeCare #ShiningJK #wecan #helpinghand #newprofilepic #ETH #EtsySeller #TikTok #NFTGiveaway #BSC #BTC #Bitcoin  https://t.co/Dq35RTkKwL,en,3
2022-11-03 11:54:53 +07,1667451293.0,tdrjin,One more highly possible scenario for $btc   #bitcoin #ethereum #bnb  https://t.co/drD7g4WhFx,en,4
2022-11-03 11:52:10 +07,1667451130.0,hase_currency,香港も仮想通貨の 個人取引を可能に  ライセンス制度を確立し ハブとしての地位を狙う  ライセンス制度は 2023年3月を予定 #BTC #Bitcoin #ビットコイン,ja,0
2022-11-03 11:52:00 +07,1667451120.0,0xcryptochan,当前持续约3个月的大周期底部二探或将大功告成。#BTC #Bitcoin  https://t.co/RCrVlnq24k,zh,53
2022-11-03 11:46:06 +07,1667450766.0,shitcoincharts,Thoughts on $BTC #Bitcoin! See lucasherrero's idea on TradingView below.  https://t.co/hbOykjjjym,en,0
2022-11-03 11:45:49 +07,1667450749.0,fma3838,#bandusdt yazmama fırsat bile vermeden %10 verdi   #band #btc #bitcoin #altcoins #altcoin #coin #binance #bitexen #kripto #dolar #borsa #cripto #Crypto  https://t.co/XktidVskJK,tr,8
2022-11-03 11:44:08 +07,1667450648.0,adrian_cua03,"Weekly view: Weekly 50 MA &amp; 100 MA has crossed, I favor the 2015 route, it has similarity in terms of movements. Made sense where we're still waiting for the next rate hike in the December, hence a possible consolidation drop from BTC #Bitcoin #Crypto #cryptocurrecy  https://t.co/GRWh17X3zk",en,0
2022-11-03 11:37:42 +07,1667450262.0,brandblurb2020,Bitcoin basics for beginners    https://t.co/EIUI44CD21  #btc #Bitcoin #Binance #BinanceSmartChain #cryptocurrency #cryptotrading #cryptocurrencies #Shorts #YouTubeShorts,en,0
2022-11-03 11:36:15 +07,1667450175.0,raishiz1,Crypto News: South Africa Retailer Pick n Pay Now Accepts Payment in Bitcoin at 39 Outlets – Africa Bitcoin News ;  https://t.co/BXVm5ahkoU ----- #BTC #Bitcoin #ETH #Cryptocurrency #cryptoupdate #Crash #Bullish #Bearish #Ethereum #Binance #BNB,en,2
2022-11-03 11:35:52 +07,1667450152.0,trade_gio,"With our TradeGio indicator, the buy signal $MEM made a profit of 119.91% without leverage.   https://t.co/r7b1ZAVmuT  $aave #aave $eth #ethereum $btc #bitcoin $apt #aptos $doge #dogecoin $sol #solana $matic #polygon $usdt #tether $bnb #binancecoin $lunc #terraclassic  https://t.co/DsEB1kgb0N",en,1
2022-11-03 11:34:12 +07,1667450052.0,xatoshi_st,Fed Powell said it’s crab 🦀🦀🦀 market for all you degen mofos until further notice.   #btc #bitcoin #crypto,en,1
2022-11-03 11:34:02 +07,1667450042.0,cryptowise_fin,🎯🎯 Cryptowise $RUNE Update 🎯🎯  #RUNE Resistance/Support Update! 📈      Next support: 1.47 Resistance: 1.55 Price: 1.515  Discover more 👇  https://t.co/ZHho6FNk5W      #charting #trading #news #crypto #cryptocurrency #BTC #bitcoin #altcoin #AI #money #blockchain  https://t.co/hK4selbwQ1,en,1
2022-11-03 11:33:21 +07,1667450001.0,cryptowise_fin,🎯🎯 Cryptowise $AVAX Update 🎯🎯  #AVAX Resistance/Support Update! 📈      Next support: 17.8 Resistance: 18.6 Price: 18.72  Discover more 👇  https://t.co/ZHho6FNk5W      #charting #trading #news #crypto #cryptocurrency #BTC #bitcoin #altcoin #AI #money #blockchain  https://t.co/23NNKHrUS7,en,1
2022-11-03 11:32:42 +07,1667449962.0,cryptowise_fin,🎯🎯 Cryptowise $SOL Update 🎯🎯  #SOL Resistance/Support Update! 📈      Next support: 30.4 Resistance: 32.1 Price: 31.86  Discover more 👇  https://t.co/ZHho6FNk5W      #charting #trading #news #crypto #cryptocurrency #BTC #bitcoin #altcoin #AI #money #blockchain  https://t.co/uZJkLSUgjf,en,0
2022-11-03 11:32:35 +07,1667449955.0,cox3vx89,Well? Don’t be the next #stablecoin…😂  #btc #bitcoin $btc #ct #crypto #cryptocurrency #Cryptos #altcoins #alts #xrp #Litecoin #doge #altcoinseason #cryptotrading,en,0
