created_at,timestamp,username,tweet,language,likes_count
2022-11-03 14:59:43 +07,1667462383.0,oliviao93358862,After getting to know the benefits of predictions at @BhavishFinance 🔮      .  .  @QuickswapDEX   #cryptoprices #Ethereum #BTC #Bitcoin #USDT #BNB #BNBChain #MATIC #BGR #win  https://t.co/tqmQ2SP34H,en,9
2022-11-03 14:59:42 +07,1667462382.0,cn5151,「Bitcoinの売り手枯渇定数は、 2018 年 11 月以来の最低値。  ボラが低い場合に、 このレベルに達するが、 オンチェーンで実現される損失は高くなる。  過去の同様水準は7回中6回、 ボラに先んじて上向きに。」簡約  #BTC  #Bitcoin #ビットコイン #暗号資産 #暗号通貨 #仮想通貨,ja,1
2022-11-03 14:59:17 +07,1667462357.0,reefcollier71,"It’s crazy how schizophrenic the $btc #bitcoin community is right now, 1/2 are saying big drop other 1/2 is say big bull rally incoming. Wtf people it literally does not matteris a black and white situation. Just #BTC And take advices from they are superb b",en,1
2022-11-03 14:58:02 +07,1667462282.0,lol_lovelyinu,Lol....they making everyone cry😂😂😂 #btc #bitcoin #cryptocurrency #eth #lovelyinu #shibainu #lovelyinufinance #lovelyinuhater #lovelyinufake  https://t.co/KgqAZF4D2p,en,2
2022-11-03 14:57:45 +07,1667462265.0,moneyizmm,#flow #flowusdt #btc    #bitcoin    #mask #maskusdt #ar #arusdt  #Etherum #altcoins #crypto #alpha #gtc #api3 #filusdt #galusdt #ltc #ltcusdt   tebrikler  https://t.co/wpT1L2SjTr,tr,2
2022-11-03 14:56:16 +07,1667462176.0,sekadamrejimi,"Kısa vade beklentim, alıcam bu işlemleri. 20.380 altında kalması hiç hoşuma gitmiyor. #btc #bitcoin  https://t.co/4qpOq0m12X",tr,6
2022-11-03 14:56:00 +07,1667462160.0,sarahparker345,"MARKET UPDATE: $BTC  #Bitcoin price struggled to gain pace for a move above the $20,650 resistance. #BTC reacted to the downside and traded below the $20,400 level after the fed rate hike of 0.75 bps. 1/2  https://t.co/T7da20pLZ9",en,2
2022-11-03 14:52:01 +07,1667461921.0,alertingcryptos,[ $BTC ] Bitcoin   Chinese Gov Bitcoin Holdings Outrank MicroStrategy Despite Crypto Ban   https://t.co/3N0GDN1f7L,en,0
2022-11-03 14:50:18 +07,1667461818.0,ayemclean8,"Its Pump and Dump for #cryptomarket , It’s like a long Crypto Winter! Good projects with utility, scarce supply and developments will still do #1000x like #terraluna I think #IOTX #VET #Algorand #ZIL #TRX #Velas got potential… #BTC #Bitcoin",en,0
2022-11-03 14:50:00 +07,1667461800.0,coin_gabbar,#coingabbar News Bitcoin Hash Rate Attains New All-Time High | Know Why #BTC #Bitcoin #news #Cryptocurency #CryptoNews #blockchaintechnology #news #MetaverseNFT #BSCGem #dogecoin #elon   https://t.co/g9XqAHD94Q,en,32
2022-11-03 14:48:02 +07,1667461682.0,siboma_eth,当前持续约3个月的大周期底部二探或将大功告成。#BTC #Bitcoin  https://t.co/f0LB6Y6wE7,zh,1
2022-11-03 14:47:45 +07,1667461665.0,crypto_bubble21,$ETH action plan.  Obvious short when all crypto influencers/ almost traders are long!  #NotFinancialAdvice #ETH #crypto #btc #Bitcoin  https://t.co/CJxyfFTvaS,en,1
2022-11-03 14:47:37 +07,1667461657.0,brkcyr_elliottw,BTC ÜÇGEN İHTİMALİ DEVAM EDİYOR OLABİLİR. Detaylar aşağıdaki grafikte yer almaktadır. #BTCUSDT #BTC #Bitcoin #Elliottwave #Triangle #foreks #ETHUSDT   TradingView  https://t.co/KK4CybWJWF,tr,2
2022-11-03 14:46:07 +07,1667461567.0,cryptocharts,Thoughts on $BTC #Bitcoin! See Cryptorphic's idea on TradingView below.  https://t.co/j7mGj3Z7LC,en,0
2022-11-03 14:46:06 +07,1667461566.0,shitcoincharts,Thoughts on $BTC #Bitcoin! See Viktortea's idea on TradingView below.  https://t.co/GoWCkRKOQh,en,0
2022-11-03 14:45:00 +07,1667461500.0,crypto_exclu,MEXC BORSASI 10 $ DOLAR ÖDÜL VERİYOR 🎁 KYC YAP 10$ KAZAN  🎁 5000$ HACİM YAP 5 MX          TOKEN KAZAN 👇 Linkten üye olabilirsiniz 👇  https://t.co/O1BQA5GuLy  #btc #bitcoin #BNB #shiba #ceek #avax #doge #Pitbull #raca #kripto #ELONMUSK #twitter #TOGG #elon  https://t.co/45xgUEjQTi,tr,5
2022-11-03 14:44:47 +07,1667461487.0,horizon__1,#BTC #Bitcoin #ceek,qht,0
