created_at,timestamp,username,tweet,language,likes_count
2022-11-10 10:59:28 +07,1668052768.0,maykigti,🔥👂LISTEN TO👂THIS SOUND MY FRIEND😉🔥  👑🎵@Eminem &amp; @SnoopDogg🎵👑🚨NEW !🚨  🎶From The D 2 The LBC🎶Full👇  https://t.co/nrkFZhUlTa  🥳ENJOY MY FRIEND🥳 #MaykiGTI #Eminem #SnoopDogg #artist #rap #NFT #NFTCommunity #music #音楽 #BTC #Bitcoin #Ethereum #gamedev #rtArtBoost #Web3  https://t.co/xQPTzqZxQM,en,16
2022-11-10 10:58:04 +07,1668052684.0,goobyxbt,Don't fight gravity Just let it happen $btc #Bitcoin  https://t.co/kQix38m3f5,en,2
2022-11-10 10:56:09 +07,1668052569.0,0x_cryptooolong,Espero mañana despertar y ver que se tomaron mis órdenes 🔥  #BNB #Etherium #ETH #btc #bitcoin  https://t.co/PM0Fccx0VG,es,0
2022-11-10 10:55:39 +07,1668052539.0,jumplinealerts,BTCUSDT [5m]: MACD Cross Down  $BTC #BTC #Bitcoin  https://t.co/uuOxhHK06J,en,0
2022-11-10 10:54:20 +07,1668052460.0,toushisamurai45,👆👆👆👆👆 只今アンケート実施中！  #BTC  $btc $bitcoin #bitcoin ビットコイン  https://t.co/TGLYL8JxKj,ja,0
2022-11-10 10:54:17 +07,1668052457.0,neowave_crypto,"$BTC #bitcoin ratio BTC / NASDAQ  when you see how well the trendline and fibs are respected to the perfection on the ratio BTC / NASDAQ, you should always look at this chart from time to time to see where we are  https://t.co/itXjLCqKBk",en,7
2022-11-10 10:53:39 +07,1668052419.0,realdeal7786,me: refreshing to check bitcoin $btc #Bitcoin  https://t.co/vqKx4othyy,en,0
2022-11-10 10:53:18 +07,1668052398.0,lkhwuvpc,"95% drawdown from ATH to $3,500? #BTC #Bitcoin",en,0
2022-11-10 10:51:22 +07,1668052282.0,tenhetrealestat,"“well as a professional I was smart enough to prepare for this bear run, in actuality I didn’t lose a dime on #btc #bitcoin .. want to know how dm me and I’ll tell you for free”  #Ftx #binance",en,0
2022-11-10 10:50:58 +07,1668052258.0,mador_boko_229,Le BTC (#Bitcoin ) repasse dans la tranche des 15.000 $ pour la première fois depuis novembre 2020 ! #cryptocrash  https://t.co/h9LWQ98sfu,fr,1
2022-11-10 10:50:13 +07,1668052213.0,pstradez,$BTCUSD $BTC #Bitcoin   Double bottom target hit✅  Closed my longs here. Good enough in this market condition  https://t.co/Fta7x51GCb,en,0
2022-11-10 10:48:49 +07,1668052129.0,dwillvandub,Is the CPI report priced in?  #BTC #Bitcoin,en,0
